"network_id" "kind" "rep" "mu" "c" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R_predicted" "x_bar" "x_reduced" "R_alternative_1" "R_alternative_2"
"11" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 1.72479123998448 2.8292764590585e-42 21.5625145460292 21.2959424050928 0 29.9661059391581
"12" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 1.6698112909441 2.62695043141887e-42 18.7317705764292 6.45024158078198 0 29.9661059391581
"13" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 4.14878131425535 29.9661092586271 28.6089864602835 29.842692548882 0 29.9661059391581
"14" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 9.53581267395288 29.9661092586271 29.9951541508784 29.9783770102529 0 29.9661059391581
"15" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 12.0452113947425 29.9661092586271 29.9951541508784 29.9783770102529 0 29.9661059391581
"16" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 12.9212587694264 29.9661092586271 29.9951541508784 29.9783770102529 0 29.9661059391581
"17" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 18.6020555471379 29.9661092586271 29.9951541508784 29.9783770102529 0 29.9661059391581
"18" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 23.9987537542939 29.9661092586271 29.9951541508784 29.9783770102529 0 29.9661059391581
"19" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 25.6356891667779 29.9661092586271 29.9951541508784 29.9783770102529 0 29.9661059391581
"110" "OCN_9" "OCN" 1 0.01 0.1 0.0102274227826087 0.0106759551745072 1.05310191335675 1 27.1568389559987 29.9661092586271 29.9951541508784 29.9783770102529 0 29.9661059391581
"111" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 1.49614183597432 7.35895468445618e-47 29.494978239163 29.134551062257 0 29.5875239104284
"112" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 4.61255888537971 29.5875201158731 29.494978239163 29.134551062257 0 29.5875239104284
"113" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 5.69468527555788 29.5875201158731 29.494978239163 29.134551062257 0 29.5875239104284
"114" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 12.3994358143088 29.5875201158731 29.494978239163 29.134551062257 0 29.5875239104284
"115" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 17.9717545367828 29.5875201158731 29.494978239163 29.134551062257 0 29.5875239104284
"116" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 12.6967236739394 29.5875201158731 29.494978239163 29.134551062257 0 29.5875239104284
"117" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 22.4202159620878 29.5875201158731 29.494978239163 29.134551062257 0 29.5875239104284
"118" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 21.6587194895612 29.5875201158731 29.494978239163 29.134551062257 0 29.5875239104284
"119" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 22.7642484953975 29.5875201158731 29.494978239163 29.134551062257 0 29.5875239104284
"120" "OCN_9" "OCN" 1 0.12 0.1 0.122729073391304 0.128111462094086 1.05310191335675 1 27.614886862972 29.5875201158731 29.494978239163 29.134551062257 0 29.5875239104284
"121" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 7.27752551882015 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"122" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 11.2046923857368 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"123" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 7.30062492847177 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"124" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 6.56717455191404 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"125" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 19.6351085021766 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"126" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 14.5207993778637 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"127" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 19.3098116675118 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"128" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 19.1995227989959 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"129" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 24.0431369702795 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"130" "OCN_9" "OCN" 1 0.23 0.1 0.235230724 0.245546969013666 1.05310191335674 1 24.4975288647744 29.19764808937 28.3997116800355 27.4483909056809 0 29.1976480903687
"131" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 1.65487857587044 1.46401230070023e-55 26.780307727952 25.0236322634792 0 28.7954198551309
"132" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 3.61651566575639 1.5054196574674e-54 26.780307727952 25.0236322634792 0 28.7954198551309
"133" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 15.9574824471588 28.7954199285581 26.780307727952 25.0236322634792 0 28.7954198551309
"134" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 6.25183895894648 28.7954199285581 26.780307727952 25.0236322634792 0 28.7954198551309
"135" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 13.9165286044714 28.7954199285581 26.780307727952 25.0236322634792 0 28.7954198551309
"136" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 15.5060188223121 28.7954199285581 26.780307727952 25.0236322634792 0 28.7954198551309
"137" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 23.152314257006 28.7954199285581 26.780307727952 25.0236322634792 0 28.7954198551309
"138" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 29.1815438569129 28.7954199285581 26.780307727952 25.0236322634792 0 28.7954198551309
"139" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 28.4242931062964 28.7954199285581 26.780307727952 25.0236322634792 0 28.7954198551309
"140" "OCN_9" "OCN" 1 0.34 0.1 0.347732374608695 0.362982475933245 1.05310191335675 1 26.6249277194989 28.7954199285581 26.780307727952 25.0236322634792 0 28.7954198551309
"141" "OCN_9" "OCN" 1 0.45 0.1 0.460234025217391 0.480417982852824 1.05310191335675 1 1.5818419607789 6.5591711172605e-60 6.57201669212978e-42 5.88618576860013e-42 0 28.3795850689307
"142" "OCN_9" "OCN" 1 0.45 0.1 0.460234025217391 0.480417982852824 1.05310191335675 1 2.62229309153388 1.67075519894031e-59 25.3678551256787 23.4081190832621 0 28.3795850689307
"143" "OCN_9" "OCN" 1 0.45 0.1 0.460234025217391 0.480417982852824 1.05310191335675 1 14.1225763276157 28.3795806086614 25.3678551256787 23.4081190832621 0 28.3795850689307
"144" "OCN_9" "OCN" 1 0.45 0.1 0.460234025217391 0.480417982852824 1.05310191335675 1 7.59141181521071 28.3795806086614 25.3678551256787 23.4081190832621 0 28.3795850689307
"145" "OCN_9" "OCN" 1 0.45 0.1 0.460234025217391 0.480417982852824 1.05310191335675 1 12.7172483260581 28.3795806086614 25.3678551256787 23.4081190832621 0 28.3795850689307
"146" "OCN_9" "OCN" 1 0.45 0.1 0.460234025217391 0.480417982852824 1.05310191335675 1 16.1043336791743 28.3795806086614 25.3678551256787 23.4081190832621 0 28.3795850689307
"147" "OCN_9" "OCN" 1 0.45 0.1 0.460234025217391 0.480417982852824 1.05310191335675 1 18.6678423502912 28.3795806086614 25.3678551256787 23.4081190832621 0 28.3795850689307
"148" "OCN_9" "OCN" 1 0.45 0.1 0.460234025217391 0.480417982852824 1.05310191335675 1 23.8822598010498 28.3795806086614 25.3678551256787 23.4081190832621 0 28.3795850689307
