"network_id" "kind" "rep" "mu" "c" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R_predicted" "x_bar" "x_reduced" "R_alternative_1" "R_alternative_2"
"11" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 0.778825650574725 1.72972385659551e-42 1.55983222447748 1.53164386158061 0 29.996455141641
"12" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 4.06197060207304 29.9964551799596 24.3784538237378 24.7777040507196 0 29.996455141641
"13" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 8.19212594795549 29.9964551799596 29.9988119850043 29.9972995514589 0 29.996455141641
"14" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 7.29161012651668 29.9964551799596 29.9988119850043 29.9972995514589 0 29.996455141641
"15" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 13.7148497717253 29.9964551799596 29.9988119850043 29.9972995514589 0 29.996455141641
"16" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 19.2904543498976 29.9964551799596 29.9988119850043 29.9972995514589 0 29.996455141641
"17" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 21.3512011327434 29.9964551799596 29.9988119850043 29.9972995514589 0 29.996455141641
"18" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 20.584723757454 29.9964551799596 29.9988119850043 29.9972995514589 0 29.996455141641
"19" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 23.5898886060798 29.9964551799596 29.9988119850043 29.9972995514589 0 29.996455141641
"110" "RGG_6" "RGG" 1 0.01 0.1 0.0098431686369276 0.00988830056984277 1.00618900142871 1.6251440386226 29.6240278680693 29.9964551799596 29.9988119850043 29.9972995514589 0 29.996455141641
"111" "RGG_6" "RGG" 1 0.12 0.1 0.118118023643131 0.118659606838113 1.00618900142871 1.62514403862259 0.856845562840635 6.6831924394767e-43 2.02636298530278e-41 2.03312015246647e-41 0 29.9573953708682
"112" "RGG_6" "RGG" 1 0.12 0.1 0.118118023643131 0.118659606838113 1.00618900142871 1.62514403862259 3.36264734277465 29.9574005326396 29.8519137211951 29.8325382054305 0 29.9573953708682
"113" "RGG_6" "RGG" 1 0.12 0.1 0.118118023643131 0.118659606838113 1.00618900142871 1.62514403862259 8.09702849843966 29.9574005326396 29.8519137211951 29.8325382054305 0 29.9573953708682
"114" "RGG_6" "RGG" 1 0.12 0.1 0.118118023643131 0.118659606838113 1.00618900142871 1.62514403862259 9.71426568375102 29.9574005326396 29.8519137211951 29.8325382054305 0 29.9573953708682
"115" "RGG_6" "RGG" 1 0.12 0.1 0.118118023643131 0.118659606838113 1.00618900142871 1.62514403862259 13.8005244969634 29.9574005326396 29.8519137211951 29.8325382054305 0 29.9573953708682
"116" "RGG_6" "RGG" 1 0.12 0.1 0.118118023643131 0.118659606838113 1.00618900142871 1.62514403862259 16.6790848384027 29.9574005326396 29.8519137211951 29.8325382054305 0 29.9573953708682
"117" "RGG_6" "RGG" 1 0.12 0.1 0.118118023643131 0.118659606838113 1.00618900142871 1.62514403862259 20.2127377511812 29.9574005326396 29.8519137211951 29.8325382054305 0 29.9573953708682
"118" "RGG_6" "RGG" 1 0.12 0.1 0.118118023643131 0.118659606838113 1.00618900142871 1.62514403862259 20.9080026190633 29.9574005326396 29.8519137211951 29.8325382054305 0 29.9573953708682
