"network_id" "kind" "rep" "mu" "c" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R_predicted" "x_bar" "x_reduced" "R_alternative_1" "R_alternative_2"
"11" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 0.751929415967537 1.52171766921706e-42 12.9381025368686 23.6571921857114 0 29.9934102596276
"12" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 3.98198928202476 29.9934103913483 27.2278348770128 27.57191853412 0 29.9934102596276
"13" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 7.0610046480187 29.9934103913483 27.2011820210728 28.2780075750398 0 29.9934102596276
"14" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 10.9685977934326 29.9934103913483 27.2248862811255 26.2719339191111 0 29.9934102596276
"15" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 12.0548767866992 29.9934103913483 29.9948377551769 29.9909180359212 0 29.9934102596276
"16" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 16.0915485978999 29.9934103913483 29.9948377551769 29.9909180359212 0 29.9934102596276
"17" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 16.9323509458661 29.9934103913483 29.9948377551769 29.9909180359212 0 29.9934102596276
"18" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 20.2609384141238 29.9934103913483 29.9948377551769 29.9909180359212 0 29.9934102596276
"19" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 25.8213835594464 29.9934103913483 29.9948377551769 29.9909180359212 0 29.9934102596276
"110" "OCN_7" "OCN" 1 0.01 0.1 0.00984138968723358 0.00992745646412552 1.01123885411635 1 30.6147432829215 29.9934103913483 29.9948377551769 29.9909180359212 0 29.9934102596276
"111" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 0.417017430737994 1.01733218431794e-43 1.4958771635095e-42 1.66999900703884e-42 0 29.920694478547
"112" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 2.53272495163976 3.01582312007574e-42 29.4771710490846 29.3841762156123 0 29.920694478547
"113" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 6.00035622474678 29.9207111537408 29.4771710490846 29.3841762156123 0 29.920694478547
"114" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 7.95791391277797 29.9207111537408 29.4771710490846 29.3841762156123 0 29.920694478547
"115" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 9.32186294738032 29.9207111537408 29.4771710490846 29.3841762156123 0 29.920694478547
"116" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 14.1161729848457 29.9207111537408 29.4771710490846 29.3841762156123 0 29.920694478547
"117" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 15.9315707901238 29.9207111537408 29.4771710490846 29.3841762156123 0 29.920694478547
"118" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 22.1875186687303 29.9207111537408 29.4771710490846 29.3841762156123 0 29.920694478547
"119" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 24.1671603297278 29.9207111537408 29.4771710490846 29.3841762156123 0 29.920694478547
"120" "OCN_7" "OCN" 1 0.12 0.1 0.118096676246803 0.119129477569506 1.01123885411635 1 26.2598248858165 29.9207111537408 29.4771710490846 29.3841762156123 0 29.920694478547
"121" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 0.545381901691524 1.88822526706594e-44 1.99166559891368e-42 2.40179449997302e-42 0 29.8476242351081
"122" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 5.74123273457492 29.8476159577259 27.552827775977 27.425020734583 0 29.8476242351081
"123" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 4.70132012533685 29.8476159577259 27.552827775977 27.425020734583 0 29.8476242351081
"124" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 10.3996741789017 29.8476159577259 27.552827775977 27.425020734583 0 29.8476242351081
"125" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 19.4993331443681 29.847615957726 28.1417705538297 28.0320802249164 0 29.8476242351081
"126" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 12.3903092968932 29.8476159577259 27.552827775977 27.425020734583 0 29.8476242351081
"127" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 21.358274616871 29.8476159577259 28.1417705538297 28.0320802249164 0 29.8476242351081
"128" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 22.3392020540586 29.8476159577259 28.1417705538297 28.0320802249164 0 29.8476242351081
"129" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 21.6260675664459 29.8476159577259 28.1417705538297 28.0320802249164 0 29.8476242351081
"130" "OCN_7" "OCN" 1 0.23 0.1 0.226351962806372 0.228331498674887 1.01123885411635 1 28.4718475517445 29.8476159577259 28.1417705538297 28.0320802249164 0 29.8476242351081
"131" "OCN_7" "OCN" 1 0.34 0.1 0.334607249365942 0.337533519780268 1.01123885411635 1 0.384307634247533 1.80470678447515e-45 1.85406428797344e-42 2.23962193401019e-42 0 29.7741182633129
"132" "OCN_7" "OCN" 1 0.34 0.1 0.334607249365942 0.337533519780268 1.01123885411635 1 1.77580146564584 1.52116562477861e-44 26.06479879869 26.1967015686114 0 29.7741182633129
"133" "OCN_7" "OCN" 1 0.34 0.1 0.334607249365942 0.337533519780268 1.01123885411635 1 4.88366128380479 29.7741182621573 26.06479879869 26.1967015686114 0 29.7741182633129
"134" "OCN_7" "OCN" 1 0.34 0.1 0.334607249365942 0.337533519780268 1.01123885411635 1 12.5945624404206 29.7741182621573 26.06479879869 26.1967015686114 0 29.7741182633129
"135" "OCN_7" "OCN" 1 0.34 0.1 0.334607249365942 0.337533519780268 1.01123885411635 1 11.7788546017262 29.7741182621573 26.06479879869 26.1967015686114 0 29.7741182633129
