"network_id" "kind" "rep" "mu" "c" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R_predicted" "x_bar" "x_reduced" "R_alternative_1" "R_alternative_2"
"11" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 1.68772734836242 5.08234641873125e-42 28.5989038623782 28.8814560149818 0 29.9888025020998
"12" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 4.84159333313046 29.9888028793813 28.5989038623782 28.8814560149818 0 29.9888025020998
"13" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 5.48424921391474 29.9888028793813 28.5989038623782 28.8814560149818 0 29.9888025020998
"14" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 13.1216495773161 29.9888028793813 29.9984203746671 29.9938865041056 0 29.9888025020998
"15" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 15.3025896874738 29.9888028793813 29.9984203746671 29.9938865041056 0 29.9888025020998
"16" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 13.5067136879707 29.9888028793813 29.9984203746671 29.9938865041056 0 29.9888025020998
"17" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 21.1007294950317 29.9888028793813 29.9984203746671 29.9938865041056 0 29.9888025020998
"18" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 21.3736615301306 29.9888028793813 29.9984203746671 29.9938865041056 0 29.9888025020998
"19" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 23.3005473375041 29.9888028793813 29.9984203746671 29.9938865041056 0 29.9888025020998
"110" "ER_8" "Erdos-Renyi" 1 0.01 0.1 0.00993529129292904 0.0100703977610349 1.01992650629051 1.43660775084228 25.7768101498485 29.9888028793813 29.9984203746671 29.9938865041056 0 29.9888025020998
"111" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 1.6474075810344 1.5566488786996e-43 29.8161461646048 29.7569789937391 0 29.8650334210331
"112" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 4.98962509016456 29.8650154293087 29.8161461646048 29.7569789937391 0 29.8650334210331
"113" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 10.6124671822982 29.8650154293087 29.8161461646048 29.7569789937391 0 29.8650334210331
"114" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 11.8971046454725 29.8650154293087 29.8161461646048 29.7569789937391 0 29.8650334210331
"115" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 19.2694195267917 29.8650154293087 29.8161461646048 29.7569789937391 0 29.8650334210331
"116" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 22.0825455468667 29.8650154293087 29.8161461646048 29.7569789937391 0 29.8650334210331
"117" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 18.642534692338 29.8650154293087 29.8161461646048 29.7569789937391 0 29.8650334210331
"118" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 20.5724307924194 29.8650154293087 29.8161461646048 29.7569789937391 0 29.8650334210331
"119" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 23.4759388559495 29.8650154293087 29.8161461646048 29.7569789937391 0 29.8650334210331
"120" "ER_8" "Erdos-Renyi" 1 0.12 0.1 0.119223495515148 0.120844773132418 1.01992650629051 1.43660775084228 32.0287511391858 29.8650154293087 29.8161461646048 29.7569789937391 0 29.8650334210331
"121" "ER_8" "Erdos-Renyi" 1 0.23 0.1 0.228511699737368 0.231619148503802 1.01992650629051 1.43660775084228 4.27866330793194 29.7400706845739 29.3957557253231 29.2729338008501 0 29.7400706862442
"122" "ER_8" "Erdos-Renyi" 1 0.23 0.1 0.228511699737368 0.231619148503802 1.01992650629051 1.43660775084228 2.3924584145798 1.46235130733313e-44 29.3957557253231 29.2729338008501 0 29.7400706862442
"123" "ER_8" "Erdos-Renyi" 1 0.23 0.1 0.228511699737368 0.231619148503802 1.01992650629051 1.43660775084228 6.57891839263684 29.7400706845739 29.3957557253231 29.2729338008501 0 29.7400706862442
"124" "ER_8" "Erdos-Renyi" 1 0.23 0.1 0.228511699737368 0.231619148503802 1.01992650629051 1.43660775084228 7.22143296192992 29.7400706845739 29.3957557253231 29.2729338008501 0 29.7400706862442
"125" "ER_8" "Erdos-Renyi" 1 0.23 0.1 0.228511699737368 0.231619148503802 1.01992650629051 1.43660775084228 16.9931486917142 29.7400706845739 29.3957557253231 29.2729338008501 0 29.7400706862442
"126" "ER_8" "Erdos-Renyi" 1 0.23 0.1 0.228511699737368 0.231619148503802 1.01992650629051 1.43660775084228 16.2451325859218 29.7400706845739 29.3957557253231 29.2729338008501 0 29.7400706862442
