"network_id" "kind" "rep" "mu" "c" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R_predicted" "x_bar" "x_reduced" "R_alternative_1" "R_alternative_2"
"11" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 0.596271613709318 1.30454083216733e-42 1.58968753221551 1.64605584020009 0 29.998406788234
"12" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 4.1380763806303 29.9984067960005 29.9991716214558 29.9982431302587 0 29.998406788234
"13" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 5.91921494994509 29.9984067960005 29.9991716214558 29.9982431302587 0 29.998406788234
"14" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 9.15479410917729 29.9984067960005 29.9991716214558 29.9982431302587 0 29.998406788234
"15" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 12.9736554509193 29.9984067960005 29.9991716214558 29.9982431302587 0 29.998406788234
"16" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 20.1411934462057 29.9984067960005 29.9991716214558 29.9982431302587 0 29.998406788234
"17" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 23.1362576162303 29.9984067960005 29.9991716214558 29.9982431302587 0 29.998406788234
"18" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 22.4036589722654 29.9984067960005 29.9991716214558 29.9982431302587 0 29.998406788234
"19" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 27.3703003683279 29.9984067960005 29.9991716214558 29.9982431302587 0 29.998406788234
"110" "RGG_8" "RGG" 1 0.01 0.1 0.00993529938932206 0.00996325869258979 1.00199071378134 1.44519073434363 29.2280973643354 29.9984067960005 29.9991716214558 29.9982431302587 0 29.998406788234
"111" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 1.25342059048745 2.27385661103691e-42 29.9031211673208 29.8924827127835 0 29.9808680388529
"112" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 3.332651072469 29.9808691249391 29.9031211673208 29.8924827127835 0 29.9808680388529
"113" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 5.69266536303928 29.9808691249391 29.9031211673208 29.8924827127835 0 29.9808680388529
"114" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 9.95134593793329 29.9808691249391 29.9031211673208 29.8924827127835 0 29.9808680388529
"115" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 10.5877681374187 29.9808691249391 29.9031211673208 29.8924827127835 0 29.9808680388529
"116" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 18.2503319804312 29.9808691249391 29.9031211673208 29.8924827127835 0 29.9808680388529
"117" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 16.4031813934772 29.9808691249391 29.9031211673208 29.8924827127835 0 29.9808680388529
"118" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 22.4171394295655 29.9808691249391 29.9031211673208 29.8924827127835 0 29.9808680388529
"119" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 25.029067146263 29.9808691249391 29.9031211673208 29.8924827127835 0 29.9808680388529
"120" "RGG_8" "RGG" 1 0.12 0.1 0.119223592671864 0.119559104311077 1.00199071378134 1.44519073434363 31.1954999031526 29.9808691249391 29.9031211673208 29.8924827127835 0 29.9808680388529
"121" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 1.60541377160168 2.2295567597995e-42 9.92915315606086e-41 9.90783850646785e-41 0 29.9633047378607
"122" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 4.35787875220045 29.9633086088509 29.6930307413036 29.6735583080994 0 29.9633047378607
"123" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 7.20381677605013 29.9633086088509 29.6930307413036 29.6735583080994 0 29.9633047378607
"124" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 7.40338469519869 29.9633086088509 29.6930307413036 29.6735583080994 0 29.9633047378607
"125" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 9.02767357072243 29.9633086088509 29.6930307413036 29.6735583080994 0 29.9633047378607
"126" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 15.6574430992227 29.9633086088509 29.6930307413036 29.6735583080994 0 29.9633047378607
"127" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 17.0285516801688 29.9633086088509 29.6930307413036 29.6735583080994 0 29.9633047378607
"128" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 22.9571801630321 29.9633086088509 29.6930307413036 29.6735583080994 0 29.9633047378607
"129" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 23.8911558680128 29.9633086088509 29.6930307413036 29.6735583080994 0 29.9633047378607
"130" "RGG_8" "RGG" 1 0.23 0.1 0.228511885954407 0.229154949929565 1.00199071378134 1.44519073434363 30.7170698169077 29.9633086088509 29.6930307413036 29.6735583080994 0 29.9633047378607
"131" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 0.35100271343703 1.66946871988132e-43 8.75096740676053e-43 8.73218193723565e-43 0 29.9457169594636
"132" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 2.80052188918427 1.46859918363804e-41 29.405750663609 29.3782821148137 0 29.9457169594636
"133" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 7.35757896584418 29.9457251582272 29.405750663609 29.3782821148137 0 29.9457169594636
"134" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 10.7365497320552 29.9457251582272 29.405750663609 29.3782821148137 0 29.9457169594636
"135" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 11.4759924078531 29.9457251582272 29.405750663609 29.3782821148137 0 29.9457169594636
"136" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 14.9035494710572 29.9457251582272 29.405750663609 29.3782821148137 0 29.9457169594636
"137" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 16.5688808842765 29.9457251582272 29.405750663609 29.3782821148137 0 29.9457169594636
"138" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 23.9330163248821 29.9457251582272 29.405750663609 29.3782821148137 0 29.9457169594636
"139" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 25.9067016766659 29.9457251582272 29.405750663609 29.3782821148137 0 29.9457169594636
"140" "RGG_8" "RGG" 1 0.34 0.1 0.33780017923695 0.338750795548053 1.00199071378134 1.44519073434363 29.8264223139268 29.9457251582272 29.405750663609 29.3782821148137 0 29.9457169594636
"141" "RGG_8" "RGG" 1 0.45 0.1 0.447088472519492 0.448346641166541 1.00199071378134 1.44519073434363 0.388779101938179 1.15522659612209e-43 8.50471283974035e-43 8.48645599835995e-43 0 29.928104778014
"142" "RGG_8" "RGG" 1 0.45 0.1 0.447088472519492 0.448346641166541 1.00199071378134 1.44519073434363 5.05696854237959 29.928118682973 29.0707005025797 29.0362293007569 0 29.928104778014
"143" "RGG_8" "RGG" 1 0.45 0.1 0.447088472519492 0.448346641166541 1.00199071378134 1.44519073434363 7.4964886423418 29.928118682973 29.0707005025797 29.0362293007569 0 29.928104778014
"144" "RGG_8" "RGG" 1 0.45 0.1 0.447088472519492 0.448346641166541 1.00199071378134 1.44519073434363 12.597763713743 29.928118682973 29.0707005025797 29.0362293007569 0 29.928104778014
"145" "RGG_8" "RGG" 1 0.45 0.1 0.447088472519492 0.448346641166541 1.00199071378134 1.44519073434363 11.1896018800837 29.928118682973 29.0707005025797 29.0362293007569 0 29.928104778014
