"network_id" "kind" "rep" "mu" "c" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R_predicted" "x_bar" "x_reduced" "R_alternative_1" "R_alternative_2"
"11" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 0.298820882289531 5.45440661458536e-43 6.77752654497492e-43 6.72529931184902e-43 0 29.9952407757669
"12" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 3.9885697799573 29.9952408446909 29.9991822898216 29.9959010110329 0 29.9952407757669
"13" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 6.45869940234789 29.9952408446909 29.9991822898216 29.9959010110329 0 29.9952407757669
"14" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 7.73798194386235 29.9952408446909 29.9991822898216 29.9959010110329 0 29.9952407757669
"15" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 12.6499433615686 29.9952408446909 29.9991822898216 29.9959010110329 0 29.9952407757669
"16" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 17.6393626088572 29.9952408446909 29.9991822898216 29.9959010110329 0 29.9952407757669
"17" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 21.1625492943383 29.9952408446909 29.9991822898216 29.9959010110329 0 29.9952407757669
"18" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 20.5990595072191 29.9952408446909 29.9991822898216 29.9959010110329 0 29.9952407757669
"19" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 25.4212008606538 29.9952408446909 29.9991822898216 29.9959010110329 0 29.9952407757669
"110" "RGG_5" "RGG" 1 0.01 0.1 0.00970951109387222 0.00980918128034156 1.00439173315251 1.58697541617254 26.3436514515044 29.9952408446909 29.9991822898216 29.9959010110329 0 29.9952407757669
"111" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 1.15535088899373 6.95245160131532e-43 29.904234995466 29.8688893783694 0 29.9427698716863
"112" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 2.85459457977358 1.75687924973267e-41 29.904234995466 29.8688893783694 0 29.9427698716863
"113" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 6.08581223836792 29.942778934229 29.904234995466 29.8688893783694 0 29.9427698716863
"114" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 12.9849190263736 29.942778934229 29.904234995466 29.8688893783694 0 29.9427698716863
"115" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 11.0465503000268 29.942778934229 29.904234995466 29.8688893783694 0 29.9427698716863
"116" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 18.696129178065 29.942778934229 29.904234995466 29.8688893783694 0 29.9427698716863
"117" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 17.5175624027397 29.942778934229 29.904234995466 29.8688893783694 0 29.9427698716863
"118" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 24.5447962159239 29.942778934229 29.904234995466 29.8688893783694 0 29.9427698716863
"119" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 31.2631785731471 29.942778934229 29.904234995466 29.8688893783694 0 29.9427698716863
"120" "RGG_5" "RGG" 1 0.12 0.1 0.116514133126467 0.117710175364099 1.00439173315251 1.58697541617255 27.6276156763228 29.942778934229 29.904234995466 29.8688893783694 0 29.9427698716863
"121" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 0.464117388211129 4.98168175659745e-44 1.06170134113643e-42 1.05349529836496e-42 0 29.8900813792225
"122" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 6.24179834870642 29.89011148172 29.6961050144205 29.6335145500665 0 29.8900813792225
"123" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 8.52391141147624 29.89011148172 29.6961050144205 29.6335145500665 0 29.8900813792225
"124" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 7.19354279333681 29.89011148172 29.6961050144205 29.6335145500665 0 29.8900813792225
"125" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 11.7287428444089 29.89011148172 29.6961050144205 29.6335145500665 0 29.8900813792225
"126" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 20.0499192004604 29.89011148172 29.6961050144205 29.6335145500665 0 29.8900813792225
"127" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 16.3581235740037 29.89011148172 29.6961050144205 29.6335145500665 0 29.8900813792225
"128" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 26.8544593714463 29.89011148172 29.6961050144205 29.6335145500665 0 29.8900813792225
"129" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 25.8193974826607 29.89011148172 29.6961050144205 29.6335145500665 0 29.8900813792225
"130" "RGG_5" "RGG" 1 0.23 0.1 0.223318755159061 0.225611169447856 1.00439173315251 1.58697541617255 26.1890433269721 29.89011148172 29.6961050144205 29.6335145500665 0 29.8900813792225
"131" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 1.35600107687585 5.00984117508186e-44 6.71204388222357e-42 6.66016552720004e-42 0 29.8372383230029
"132" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 4.72596989041413 29.8372360521671 29.4130913458352 29.3267310104243 0 29.8372383230029
"133" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 10.7039253294398 29.8372360521671 29.4130913458352 29.3267310104243 0 29.8372383230029
"134" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 10.9281156006324 29.8372360521671 29.4130913458352 29.3267310104243 0 29.8372383230029
"135" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 13.7937024514298 29.8372360521671 29.4130913458352 29.3267310104243 0 29.8372383230029
"136" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 18.837287525661 29.8372360521671 29.4130913458352 29.3267310104243 0 29.8372383230029
"137" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 17.6836000100358 29.8372360521671 29.4130913458352 29.3267310104243 0 29.8372383230029
"138" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 21.984959161076 29.8372360521671 29.4130913458352 29.3267310104243 0 29.8372383230029
"139" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 23.7052988370684 29.8372360521671 29.4130913458352 29.3267310104243 0 29.8372383230029
"140" "RGG_5" "RGG" 1 0.34 0.1 0.330123377191655 0.333512163531613 1.00439173315251 1.58697541617254 29.6713378857633 29.8372360521671 29.4130913458352 29.3267310104243 0 29.8372383230029
"141" "RGG_5" "RGG" 1 0.45 0.1 0.436927999224251 0.44141315761537 1.00439173315251 1.58697541617255 0.59071458905178 3.71953849572768e-45 1.76137873907464e-42 1.74776478880715e-42 0 29.7841501631296
"142" "RGG_5" "RGG" 1 0.45 0.1 0.436927999224251 0.44141315761537 1.00439173315251 1.58697541617255 4.25697516687168 29.7841501621129 29.0916127767918 28.9850988336598 0 29.7841501631296
"143" "RGG_5" "RGG" 1 0.45 0.1 0.436927999224251 0.44141315761537 1.00439173315251 1.58697541617255 7.78170579244007 29.7841501621129 29.0916127767918 28.9850988336598 0 29.7841501631296
"144" "RGG_5" "RGG" 1 0.45 0.1 0.436927999224251 0.44141315761537 1.00439173315251 1.58697541617255 10.1902636775695 29.7841501621129 29.0916127767918 28.9850988336598 0 29.7841501631296
"145" "RGG_5" "RGG" 1 0.45 0.1 0.436927999224251 0.44141315761537 1.00439173315251 1.58697541617255 13.1195598147031 29.7841501621129 29.0916127767918 28.9850988336598 0 29.7841501631296
"146" "RGG_5" "RGG" 1 0.45 0.1 0.436927999224251 0.44141315761537 1.00439173315251 1.58697541617255 17.4615626354236 29.7841501621129 29.0916127767918 28.9850988336598 0 29.7841501631296
"147" "RGG_5" "RGG" 1 0.45 0.1 0.436927999224251 0.44141315761537 1.00439173315251 1.58697541617255 18.1001313068414 29.7841501621129 29.0916127767918 28.9850988336598 0 29.7841501631296
"148" "RGG_5" "RGG" 1 0.45 0.1 0.436927999224251 0.44141315761537 1.00439173315251 1.58697541617255 23.6866803707886 29.7841501621129 29.0916127767918 28.9850988336598 0 29.7841501631296
