"network_id" "kind" "rep" "mu" "c" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R_predicted" "x_bar" "x_reduced" "R_alternative_1" "R_alternative_2"
"11" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 2.66741612016865 3.07427672241223e-41 24.4634743500485 27.2183180375075 0 29.9868262773901
"12" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 1.85552030895342 6.06330647276417e-42 13.0387280573555 19.6397039773147 0 29.9868262773901
"13" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 4.25040065610377 29.9868267977862 29.9943003378405 29.9903334753888 0 29.9868262773901
"14" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 11.7368749041314 29.9868267977862 28.6094558191158 29.6204636349766 0 29.9868262773901
"15" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 13.6820179858776 29.9868267977862 29.9943003378405 29.9903334753888 0 29.9868262773901
"16" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 17.557205519946 29.9868267977862 29.9943003378405 29.9903334753888 0 29.9868262773901
"17" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 16.5931020403021 29.9868267977862 29.9943003378405 29.9903334753888 0 29.9868262773901
"18" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 21.4733204127121 29.9868267977862 29.9943003378405 29.9903334753888 0 29.9868262773901
"19" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 26.4839112048459 29.9868267977862 29.9943003378405 29.9903334753888 0 29.9868262773901
"110" "OCN_1" "OCN" 1 0.01 0.1 0.0103682576795617 0.0105057494086264 1.02451148534045 1 30.9001965031543 29.9868267977862 29.9943003378405 29.9903334753888 0 29.9868262773901
"111" "OCN_1" "OCN" 1 0.12 0.1 0.124419092154741 0.126068992903516 1.02451148534045 1 0.762114219127392 2.38379402261405e-44 6.96470562565044e-42 7.03204392326843e-42 0 29.8410676098798
"112" "OCN_1" "OCN" 1 0.12 0.1 0.124419092154741 0.126068992903516 1.02451148534045 1 4.53518817279591 29.8410631091307 29.4468279967825 29.4398380682927 0 29.8410676098798
"113" "OCN_1" "OCN" 1 0.12 0.1 0.124419092154741 0.126068992903516 1.02451148534045 1 4.59542047501251 29.8410631091307 29.4468279967825 29.4398380682927 0 29.8410676098798
"114" "OCN_1" "OCN" 1 0.12 0.1 0.124419092154741 0.126068992903516 1.02451148534045 1 8.24990431836062 29.8410631091307 29.4468279967825 29.4398380682927 0 29.8410676098798
"115" "OCN_1" "OCN" 1 0.12 0.1 0.124419092154741 0.126068992903516 1.02451148534045 1 9.563441723873 29.8410631091307 29.4468279967825 29.4398380682927 0 29.8410676098798
"116" "OCN_1" "OCN" 1 0.12 0.1 0.124419092154741 0.126068992903516 1.02451148534045 1 15.2036162868284 29.8410631091307 29.4468279967825 29.4398380682927 0 29.8410676098798
"117" "OCN_1" "OCN" 1 0.12 0.1 0.124419092154741 0.126068992903516 1.02451148534045 1 16.0826438387764 29.8410631091307 29.4468279967825 29.4398380682927 0 29.8410676098798
"118" "OCN_1" "OCN" 1 0.12 0.1 0.124419092154741 0.126068992903516 1.02451148534045 1 22.8734176935892 29.8410631091307 29.4468279967825 29.4398380682927 0 29.8410676098798
