"network_id" "kind" "rep" "mu" "c" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R_predicted" "x_bar" "x_reduced" "R_alternative_1" "R_alternative_2"
"11" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 0.620244545549688 1.34706476563182e-42 1.53319747271329e-41 1.52878862714237e-41 0 29.9978476827662
"12" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 3.12359459560638 29.9978476969264 29.9988899279102 29.997699090597 0 29.9978476827662
"13" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 6.96750561289011 29.9978476969264 29.9988899279102 29.997699090597 0 29.9978476827662
"14" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 12.1405084472586 29.9978476969264 29.9988899279102 29.997699090597 0 29.9978476827662
"15" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 10.8570689622178 29.9978476969264 29.9988899279102 29.997699090597 0 29.9978476827662
"16" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 17.240113602325 29.9978476969264 29.9988899279102 29.997699090597 0 29.9978476827662
"17" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 20.0683302317232 29.9978476969264 29.9988899279102 29.997699090597 0 29.9978476827662
"18" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 22.0079854570407 29.9978476969264 29.9988899279102 29.997699090597 0 29.9978476827662
"19" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 24.6115027673104 29.9978476969264 29.9988899279102 29.997699090597 0 29.9978476827662
"110" "RGG_1" "RGG" 1 0.01 0.1 0.00998487493643386 0.0100215385221594 1.00278403952651 1.5600140051145 29.1322988555023 29.9978476969264 29.9988899279102 29.997699090597 0 29.9978476827662
"111" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 0.338440445529232 3.49840208451609e-43 8.32199953774835e-43 8.29708379083781e-43 0 29.974147712914
"112" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 2.56318309582467 1.53961660608496e-41 29.8793780417869 29.8678063967565 0 29.974147712914
"113" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 6.58759940796295 29.9741496723561 29.8793780417869 29.8678063967565 0 29.974147712914
"114" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 9.14000583809372 29.9741496723561 29.8793780417869 29.8678063967565 0 29.974147712914
"115" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 13.8180520194253 29.9741496723561 29.8793780417869 29.8678063967565 0 29.974147712914
"116" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 17.3651839419548 29.9741496723561 29.8793780417869 29.8678063967565 0 29.974147712914
"117" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 20.0024987620665 29.9741496723561 29.8793780417869 29.8678063967565 0 29.974147712914
"118" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 22.3025497337181 29.9741496723561 29.8793780417869 29.8678063967565 0 29.974147712914
"119" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 24.7784617069672 29.9741496723561 29.8793780417869 29.8678063967565 0 29.974147712914
"120" "RGG_1" "RGG" 1 0.12 0.1 0.119818499237206 0.120258462265913 1.00278403952651 1.5600140051145 25.7432487457724 29.9741496723561 29.8793780417869 29.8678063967565 0 29.974147712914
"121" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 0.352265801836781 1.9079787115206e-43 7.41647774243234e-43 7.39427309303659e-43 0 29.9504029899286
"122" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 4.09853756184034 29.9504098947462 29.6330086655331 29.6138757827491 0 29.9504029899286
"123" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 4.53075655684409 29.9504098947462 29.6330086655331 29.6138757827491 0 29.9504029899286
"124" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 11.11172734149 29.9504098947462 29.6330086655331 29.6138757827491 0 29.9504029899286
"125" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 15.7180158362711 29.9504098947462 29.6330086655331 29.6138757827491 0 29.9504029899286
"126" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 17.1723127762306 29.9504098947462 29.6330086655331 29.6138757827491 0 29.9504029899286
"127" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 21.4299299102726 29.9504098947462 29.6330086655331 29.6138757827491 0 29.9504029899286
"128" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 22.9449723404724 29.9504098947462 29.6330086655331 29.6138757827491 0 29.9504029899286
"129" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 24.4778338504852 29.9504098947462 29.6330086655331 29.6138757827491 0 29.9504029899286
"130" "RGG_1" "RGG" 1 0.23 0.1 0.229652123537979 0.230495386009666 1.00278403952651 1.5600140051145 27.1736953390966 29.9504098947462 29.6330086655331 29.6138757827491 0 29.9504029899286
"131" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 1.0092116536534 3.61051464060958e-43 4.9052663421696e-42 4.89058016319669e-42 0 29.9266136969517
"132" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 3.16425577454379 29.9266281426245 29.3072702313498 29.2822954633177 0 29.9266136969517
"133" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 9.41501242562758 29.9266281426245 29.3072702313498 29.2822954633177 0 29.9266136969517
"134" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 12.2153269744144 29.9266281426245 29.3072702313498 29.2822954633177 0 29.9266136969517
"135" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 12.5117517511102 29.9266281426245 29.3072702313498 29.2822954633177 0 29.9266136969517
"136" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 16.6543918992959 29.9266281426245 29.3072702313498 29.2822954633177 0 29.9266136969517
"137" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 18.9148898694169 29.9266281426245 29.3072702313498 29.2822954633177 0 29.9266136969517
"138" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 22.574506408738 29.9266281426245 29.3072702313498 29.2822954633177 0 29.9266136969517
"139" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 22.4379477069827 29.9266281426245 29.3072702313498 29.2822954633177 0 29.9266136969517
"140" "RGG_1" "RGG" 1 0.34 0.1 0.339485747838751 0.34073230975342 1.00278403952651 1.5600140051145 31.3285739594131 29.9266281426245 29.3072702313498 29.2822954633177 0 29.9266136969517
"141" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 4.2877522184557 29.9028041925542 28.946775765124 28.9173009310953 0 29.9027800176106
"142" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 2.05659244044624 7.74375492994599e-43 1.86876763055112e-41 1.86317261208039e-41 0 29.9027800176106
"143" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 10.426744158751 29.9028041925542 28.946775765124 28.9173009310953 0 29.9027800176106
"144" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 18.7625327021926 29.9028041925542 28.946775765124 28.9173009310953 0 29.9027800176106
"145" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 10.9524796008052 29.9028041925542 28.946775765124 28.9173009310953 0 29.9027800176106
"146" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 16.6564481673872 29.9028041925542 28.946775765124 28.9173009310953 0 29.9027800176106
"147" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 21.2447959029675 29.9028041925542 28.946775765124 28.9173009310953 0 29.9027800176106
"148" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 23.4567351959294 29.9028041925542 28.946775765124 28.9173009310953 0 29.9027800176106
"149" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 26.7118663094294 29.9028041925542 28.946775765124 28.9173009310953 0 29.9027800176106
"150" "RGG_1" "RGG" 1 0.45 0.1 0.449319372139523 0.450969233497173 1.00278403952651 1.5600140051145 27.7495084499649 29.9028041925542 28.946775765124 28.9173009310953 0 29.9027800176106
