"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "RGG_20" "RGG" 42 1 0.01 0 0.00993984556627562 0.00997422229361889 1.00635311460862 1.08984745340981 29.9338200552981 29.9970673901855 29.99954704204 29.9985370444672
"12" "RGG_20" "RGG" 42 1 0.12 0 0.119278146795307 0.119690667523427 1.00635311460862 1.0898474534098 29.9338200552981 29.9647707523092 29.9453579111418 29.9357530983149
"13" "RGG_20" "RGG" 42 1 0.23 0 0.228616448024339 0.229407112753234 1.00635311460862 1.0898474534098 29.9338200552981 29.9324042616243 29.8251992787759 29.8109675902237
"14" "RGG_20" "RGG" 42 1 0.34 0 0.33795474925337 0.339123557983042 1.00635311460862 1.0898474534098 29.9338200552981 29.8999674629169 29.6609458434896 29.645502195877
"15" "RGG_20" "RGG" 42 1 0.45 0 0.447293050482402 0.44884000321285 1.00635311460862 1.0898474534098 29.9338200552981 29.8674598960074 29.4684003866082 29.4546991687542
"16" "RGG_20" "RGG" 42 1 0.56 0 0.556631351711435 0.558556448442658 1.00635311460862 1.08984745340981 29.9338200552981 29.8348810956743 29.2619174451252 29.252307155259
"17" "RGG_20" "RGG" 42 1 0.67 0 0.665969652940465 0.668272893672466 1.00635311460862 1.0898474534098 29.9338200552982 29.8022305915764 29.0546035458853 29.0506367541107
"18" "RGG_20" "RGG" 42 1 0.78 0 0.775307954169496 0.777989338902274 1.00635311460862 1.0898474534098 29.9338200552981 29.7695079081737 28.8565110711739 28.8589354492898
"19" "RGG_20" "RGG" 42 1 0.89 0 0.884646255398527 0.887705784132081 1.00635311460862 1.0898474534098 29.9338200552981 29.7367125646465 28.6732327764614 28.6822237683228
"110" "RGG_20" "RGG" 42 1 1 0 0.99398455662756 0.997422229361889 1.00635311460862 1.0898474534098 29.9338200552981 29.7038440748131 28.5063653313849 28.5218176962808
"111" "RGG_20" "RGG" 42 2 0.01 0 0.00993984556627562 0.00997422229361889 1.00635311460862 1.08984745340981 29.8841588514763 29.9970673901855 29.99954704204 29.9985370444673
"112" "RGG_20" "RGG" 42 2 0.12 0 0.119278146795307 0.119690667523427 1.00635311460862 1.0898474534098 29.8841588514763 29.9647707523092 29.9453579111418 29.9357530983149
"113" "RGG_20" "RGG" 42 2 0.23 0 0.228616448024339 0.229407112753234 1.00635311460862 1.0898474534098 29.8841588514763 29.9324042616243 29.8251992787758 29.8109675902237
"114" "RGG_20" "RGG" 42 2 0.34 0 0.33795474925337 0.339123557983042 1.00635311460862 1.0898474534098 29.8841588514763 29.8999674629169 29.6609458434896 29.645502195877
"115" "RGG_20" "RGG" 42 2 0.45 0 0.447293050482402 0.44884000321285 1.00635311460862 1.0898474534098 29.8841588514763 29.8674598960074 29.4684003866082 29.4546991687542
"116" "RGG_20" "RGG" 42 2 0.56 0 0.556631351711435 0.558556448442658 1.00635311460862 1.08984745340981 29.8841588514763 29.8348810956743 29.2619174451252 29.252307155259
"117" "RGG_20" "RGG" 42 2 0.67 0 0.665969652940465 0.668272893672466 1.00635311460862 1.0898474534098 29.8841588514763 29.8022305915764 29.0546035458853 29.0506367541107
"118" "RGG_20" "RGG" 42 2 0.78 0 0.775307954169496 0.777989338902274 1.00635311460862 1.0898474534098 29.8841588514763 29.7695079081737 28.8565110711739 28.8589354492898
"119" "RGG_20" "RGG" 42 2 0.89 0 0.884646255398527 0.887705784132081 1.00635311460862 1.0898474534098 29.8841588514763 29.7367125646465 28.6732327764614 28.6822237683228
"120" "RGG_20" "RGG" 42 2 1 0 0.99398455662756 0.997422229361889 1.00635311460862 1.0898474534098 29.8841588514763 29.7038440748131 28.5063653313849 28.5218176962808
"121" "RGG_20" "RGG" 42 3 0.01 0 0.00993984556627562 0.00997422229361889 1.00635311460862 1.08984745340981 31.2735338887526 29.9970673901855 29.99954704204 29.9985370444672
"122" "RGG_20" "RGG" 42 3 0.12 0 0.119278146795307 0.119690667523427 1.00635311460862 1.0898474534098 31.2735338887526 29.9647707523092 29.9453579111418 29.9357530983149
"123" "RGG_20" "RGG" 42 3 0.23 0 0.228616448024339 0.229407112753234 1.00635311460862 1.0898474534098 31.2735338887526 29.9324042616243 29.8251992787758 29.8109675902237
"124" "RGG_20" "RGG" 42 3 0.34 0 0.33795474925337 0.339123557983042 1.00635311460862 1.0898474534098 31.2735338887526 29.8999674629169 29.6609458434896 29.645502195877
"125" "RGG_20" "RGG" 42 3 0.45 0 0.447293050482402 0.44884000321285 1.00635311460862 1.0898474534098 31.2735338887526 29.8674598960074 29.4684003866082 29.4546991687542
"126" "RGG_20" "RGG" 42 3 0.56 0 0.556631351711435 0.558556448442658 1.00635311460862 1.08984745340981 31.2735338887526 29.8348810956743 29.2619174451252 29.252307155259
"127" "RGG_20" "RGG" 42 3 0.67 0 0.665969652940465 0.668272893672466 1.00635311460862 1.0898474534098 31.2735338887526 29.8022305915764 29.0546035458853 29.0506367541107
"128" "RGG_20" "RGG" 42 3 0.78 0 0.775307954169496 0.777989338902274 1.00635311460862 1.0898474534098 31.2735338887526 29.7695079081737 28.8565110711739 28.8589354492898
"129" "RGG_20" "RGG" 42 3 0.89 0 0.884646255398527 0.887705784132081 1.00635311460862 1.0898474534098 31.2735338887526 29.7367125646465 28.6732327764614 28.6822237683228
"130" "RGG_20" "RGG" 42 3 1 0 0.99398455662756 0.997422229361889 1.00635311460862 1.0898474534098 31.2735338887526 29.7038440748131 28.5063653313849 28.5218176962808
