"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "ER_22" "Erdos-Renyi" 84 1 0.01 0.075 0.0099574029693352 0.00998266904307729 1.0102758327224 1.28484232592352 30.1041208490828 30.3323028709239 30.3604843307699 30.3339350704588
"12" "ER_22" "Erdos-Renyi" 84 1 0.12 0.075 0.119488835632022 0.119792028516928 1.0102758327224 1.28484232592351 30.1041208490828 30.2895696885447 30.1896752654953 30.1561135954572
"13" "ER_22" "Erdos-Renyi" 84 1 0.23 0.075 0.229020268294709 0.229601387990778 1.0102758327224 1.28484232592351 30.1041208490828 30.2467153997914 29.82760990508 29.7858727470678
"14" "ER_22" "Erdos-Renyi" 84 1 0.34 0.075 0.338551700957396 0.339410747464628 1.0102758327224 1.28484232592352 30.1041208490828 30.2037389691395 29.2998426021138 29.2459947538186
"15" "ER_22" "Erdos-Renyi" 84 1 0.45 0.075 0.448083133620084 0.449220106938478 1.0102758327224 1.28484232592352 30.1041208490828 30.1606393462227 28.6734535565304 28.6115587143358
"16" "ER_22" "Erdos-Renyi" 84 1 0.56 0.075 0.557614566282772 0.559029466412329 1.0102758327224 1.28484232592352 30.1041208490828 30.1174154655335 28.0633207962238 28.0093772291871
"17" "ER_22" "Erdos-Renyi" 84 1 0.67 0.075 0.667145998945457 0.668838825886179 1.0102758327224 1.28484232592351 30.1041208490828 30.0740662461152 27.536587704602 27.4916352492367
"18" "ER_22" "Erdos-Renyi" 84 1 0.78 0.075 0.776677431608146 0.77864818536003 1.0102758327224 1.28484232592352 30.1041208490828 30.0305905912477 27.1214398853784 27.0831730885435
"19" "ER_22" "Erdos-Renyi" 84 1 0.89 0.075 0.88620886427083 0.888457544833879 1.0102758327224 1.28484232592351 30.1041208490828 29.9869873881224 26.7877960987587 26.7546671419726
"110" "ER_22" "Erdos-Renyi" 84 1 1 0.075 0.995740296933518 0.99826690430773 1.0102758327224 1.28484232592351 30.1041208490828 29.943255507511 26.510874043297 26.4819603500899
"111" "ER_22" "Erdos-Renyi" 84 2 0.01 0.075 0.0099574029693352 0.00998266904307729 1.0102758327224 1.28484232592352 30.3543076192466 29.9521518084299 29.9158110637194 29.9534083047841
"112" "ER_22" "Erdos-Renyi" 84 2 0.12 0.075 0.119488835632022 0.119792028516928 1.0102758327224 1.28484232592351 30.3543076192466 29.9099541958277 29.7514802856044 29.7775599794806
"113" "ER_22" "Erdos-Renyi" 84 2 0.23 0.075 0.229020268294709 0.229601387990778 1.0102758327224 1.28484232592351 30.3543076192466 29.8676369946629 29.3995928652322 29.4136125029783
"114" "ER_22" "Erdos-Renyi" 84 2 0.34 0.075 0.338551700957396 0.339410747464628 1.0102758327224 1.28484232592352 30.3543076192466 29.825199182389 28.8880178448972 28.8877057992905
"115" "ER_22" "Erdos-Renyi" 84 2 0.45 0.075 0.448083133620084 0.449220106938478 1.0102758327224 1.28484232592352 30.3543076192466 29.782639721804 28.2767957850978 28.2676689282131
"116" "ER_22" "Erdos-Renyi" 84 2 0.56 0.075 0.557614566282772 0.559029466412329 1.0102758327224 1.28484232592352 30.3543076192466 29.739957560754 27.681181621701 27.6816031315686
"117" "ER_22" "Erdos-Renyi" 84 2 0.67 0.075 0.667145998945457 0.668838825886179 1.0102758327224 1.28484232592351 30.3543076192466 29.69715163183 27.1739952927903 27.1844185821183
"118" "ER_22" "Erdos-Renyi" 84 2 0.78 0.075 0.776677431608146 0.77864818536003 1.0102758327224 1.28484232592352 30.3543076192466 29.6542208520569 26.7725242027009 26.7881127099591
"119" "ER_22" "Erdos-Renyi" 84 2 0.89 0.075 0.88620886427083 0.888457544833879 1.0102758327224 1.28484232592351 30.3543076192466 29.6111641225728 26.4491961554852 26.4665110694769
"120" "ER_22" "Erdos-Renyi" 84 2 1 0.075 0.995740296933518 0.99826690430773 1.0102758327224 1.28484232592351 30.3543076192466 29.5679803283019 26.179678626863 26.1974561995708
"121" "ER_22" "Erdos-Renyi" 84 3 0.01 0.075 0.0099574029693352 0.00998266904307729 1.0102758327224 1.28484232592352 30.308476129126 29.9271962692771 29.9040336698514 29.9284744176688
"122" "ER_22" "Erdos-Renyi" 84 3 0.12 0.075 0.119488835632022 0.119792028516928 1.0102758327224 1.28484232592351 30.308476129126 29.8850338148892 29.7289920821246 29.7433017151501
"123" "ER_22" "Erdos-Renyi" 84 3 0.23 0.075 0.229020268294709 0.229601387990778 1.0102758327224 1.28484232592351 30.308476129126 29.8427518715775 29.3603748582537 29.3634820389865
"124" "ER_22" "Erdos-Renyi" 84 3 0.34 0.075 0.338551700957396 0.339410747464628 1.0102758327224 1.28484232592352 30.308476129126 29.8003494176476 28.831815879867 28.8213434889795
"125" "ER_22" "Erdos-Renyi" 84 3 0.45 0.075 0.448083133620084 0.449220106938478 1.0102758327224 1.28484232592352 30.308476129126 29.7578254167615 28.1944394809079 28.1763557141009
"126" "ER_22" "Erdos-Renyi" 84 3 0.56 0.075 0.557614566282772 0.559029466412329 1.0102758327224 1.28484232592352 30.308476129126 29.715178817642 27.5657219982677 27.556834361675
"127" "ER_22" "Erdos-Renyi" 84 3 0.67 0.075 0.667145998945457 0.668838825886179 1.0102758327224 1.28484232592351 30.308476129126 29.6724085537695 27.0791078730398 27.0709912387252
"128" "ER_22" "Erdos-Renyi" 84 3 0.78 0.075 0.776677431608146 0.77864818536003 1.0102758327224 1.28484232592352 30.308476129126 29.6295135430711 26.6789992763812 26.6715673344751
"129" "ER_22" "Erdos-Renyi" 84 3 0.89 0.075 0.88620886427083 0.888457544833879 1.0102758327224 1.28484232592351 30.308476129126 29.5864926876005 26.3468219903572 26.3405261199887
"130" "ER_22" "Erdos-Renyi" 84 3 1 0.075 0.995740296933518 0.99826690430773 1.0102758327224 1.28484232592351 30.308476129126 29.543344873211 26.0671723895645 26.0622032583115
