"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "ER_23" "Erdos-Renyi" 84 1 0.01 0.075 0.0100466060136172 0.0100913111734346 1.01165389143201 1.33282080965732 30.1702923547424 29.6505598946344 29.623615723236 29.65259414439
"12" "ER_23" "Erdos-Renyi" 84 1 0.12 0.075 0.120559272163405 0.121095734081216 1.01165389143201 1.33282080965732 30.1702923547424 29.5975013216201 29.5089013760564 29.5151954922438
"13" "ER_23" "Erdos-Renyi" 84 1 0.23 0.075 0.231071938313195 0.232100156988997 1.01165389143201 1.33282080965733 30.1702923547424 29.5442514543754 29.2713062466562 29.2467051854654
"14" "ER_23" "Erdos-Renyi" 84 1 0.34 0.075 0.341584604462984 0.343104579896778 1.01165389143201 1.33282080965733 30.1702923547424 29.4908082088162 28.9468622037922 28.8825571475368
"15" "ER_23" "Erdos-Renyi" 84 1 0.45 0.075 0.452097270612772 0.454109002804559 1.01165389143201 1.33282080965733 30.1702923547424 29.4371694627394 28.5802568383497 28.4764701217446
"16" "ER_23" "Erdos-Renyi" 84 1 0.56 0.075 0.562609936762562 0.56511342571234 1.01165389143201 1.33282080965734 30.1702923547424 29.383333054839 28.2527085438873 28.1267639085914
"17" "ER_23" "Erdos-Renyi" 84 1 0.67 0.075 0.673122602912347 0.676117848620121 1.01165389143201 1.33282080965732 30.1702923547424 29.3292967836898 27.983513122727 27.8491581120819
"18" "ER_23" "Erdos-Renyi" 84 1 0.78 0.075 0.783635269062141 0.787122271527902 1.01165389143201 1.33282080965733 30.1702923547424 29.275058406698 27.7548456240888 27.6180376201483
"19" "ER_23" "Erdos-Renyi" 84 1 0.89 0.075 0.894147935211926 0.898126694435683 1.01165389143201 1.33282080965732 30.1702923547424 29.2206156390136 27.5542658390929 27.4174443166286
"110" "ER_23" "Erdos-Renyi" 84 1 1 0.075 1.00466060136172 1.00913111734346 1.01165389143201 1.33282080965733 30.1702923547424 29.165966152409 27.374767192795 27.2389347205413
"111" "ER_23" "Erdos-Renyi" 84 2 0.01 0.075 0.0100466060136172 0.0100913111734346 1.01165389143201 1.33282080965732 30.1643066755154 30.2293626130968 30.2694503717261 30.2319722496839
"112" "ER_23" "Erdos-Renyi" 84 2 0.12 0.075 0.120559272163405 0.121095734081216 1.01165389143201 1.33282080965732 30.1643066755154 30.1752682941672 30.1571976763543 30.1043401773013
"113" "ER_23" "Erdos-Renyi" 84 2 0.23 0.075 0.231071938313195 0.232100156988997 1.01165389143201 1.33282080965733 30.1643066755154 30.1209789467902 29.9240185818485 29.8523109504762
"114" "ER_23" "Erdos-Renyi" 84 2 0.34 0.075 0.341584604462984 0.343104579896778 1.01165389143201 1.33282080965733 30.1643066755154 30.0664924461991 29.6105992705157 29.5172052375712
"115" "ER_23" "Erdos-Renyi" 84 2 0.45 0.075 0.452097270612772 0.454109002804559 1.01165389143201 1.33282080965733 30.1643066755154 30.0118066287633 29.251364884271 29.1377950936391
"116" "ER_23" "Erdos-Renyi" 84 2 0.56 0.075 0.562609936762562 0.56511342571234 1.01165389143201 1.33282080965734 30.1643066755154 29.9569192909864 28.9083933876295 28.7822596823942
"117" "ER_23" "Erdos-Renyi" 84 2 0.67 0.075 0.673122602912347 0.676117848620121 1.01165389143201 1.33282080965732 30.1643066755154 29.9018281884698 28.6154027470644 28.4842874834595
"118" "ER_23" "Erdos-Renyi" 84 2 0.78 0.075 0.783635269062141 0.787122271527902 1.01165389143201 1.33282080965733 30.1643066755154 29.8465310348425 28.3660300889059 28.2338895496407
"119" "ER_23" "Erdos-Renyi" 84 2 0.89 0.075 0.894147935211926 0.898126694435683 1.01165389143201 1.33282080965732 30.1643066755154 29.7910255006522 28.1501116708334 28.0185789169751
"120" "ER_23" "Erdos-Renyi" 84 2 1 0.075 1.00466060136172 1.00913111734346 1.01165389143201 1.33282080965733 30.1643066755154 29.7353092122226 27.9593762109426 27.8291398401151
"121" "ER_23" "Erdos-Renyi" 84 3 0.01 0.075 0.0100466060136172 0.0100913111734346 1.01165389143201 1.33282080965732 29.93813031118 29.8936173688462 29.9197290295804 29.8961593681467
"122" "ER_23" "Erdos-Renyi" 84 3 0.12 0.075 0.120559272163405 0.121095734081216 1.01165389143201 1.33282080965732 29.93813031118 29.8401238535311 29.8077606446829 29.7677301244149
"123" "ER_23" "Erdos-Renyi" 84 3 0.23 0.075 0.231071938313195 0.232100156988997 1.01165389143201 1.33282080965733 29.93813031118 29.7864374758703 29.5795651078828 29.517665614834
"124" "ER_23" "Erdos-Renyi" 84 3 0.34 0.075 0.341584604462984 0.343104579896778 1.01165389143201 1.33282080965733 29.93813031118 29.732556134696 29.2743916228449 29.1855426716329
"125" "ER_23" "Erdos-Renyi" 84 3 0.45 0.075 0.452097270612772 0.454109002804559 1.01165389143201 1.33282080965733 29.9381303111799 29.6784776904081 28.9304511738167 28.8156685039165
"126" "ER_23" "Erdos-Renyi" 84 3 0.56 0.075 0.562609936762562 0.56511342571234 1.01165389143201 1.33282080965734 29.9381303111799 29.6241999639838 28.6120040897201 28.4828737885136
"127" "ER_23" "Erdos-Renyi" 84 3 0.67 0.075 0.673122602912347 0.676117848620121 1.01165389143201 1.33282080965732 29.93813031118 29.5697207359519 28.3417893116994 28.207714447279
"128" "ER_23" "Erdos-Renyi" 84 3 0.78 0.075 0.783635269062141 0.787122271527902 1.01165389143201 1.33282080965733 29.93813031118 29.5150377453351 28.1104652085494 27.9756143770186
"129" "ER_23" "Erdos-Renyi" 84 3 0.89 0.075 0.894147935211926 0.898126694435683 1.01165389143201 1.33282080965732 29.93813031118 29.4601486885537 27.9084142308742 27.7743848671416
"130" "ER_23" "Erdos-Renyi" 84 3 1 0.075 1.00466060136172 1.00913111734346 1.01165389143201 1.33282080965733 29.93813031118 29.4050512182945 27.7285873280458 27.5959672750203
