"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "ER_23" "Erdos-Renyi" 84 1 0.01 0 0.0100466060136172 0.0100913111734346 1.01165389143201 1.33282080965732 30.378346511316 29.9951299632856 29.9989891173011 29.9976213502919
"12" "ER_23" "Erdos-Renyi" 84 1 0.12 0 0.120559272163405 0.121095734081216 1.01165389143201 1.33282080965732 30.378346511316 29.9414547949621 29.8916027607818 29.8719657878188
"13" "ER_23" "Erdos-Renyi" 84 1 0.23 0 0.231071938313195 0.232100156988997 1.01165389143201 1.33282080965733 30.378346511316 29.887586109372 29.6686059261475 29.6249171670157
"14" "ER_23" "Erdos-Renyi" 84 1 0.34 0 0.341584604462984 0.343104579896778 1.01165389143201 1.33282080965733 30.378346511316 29.8335217982122 29.3687468022863 29.2957801690448
"15" "ER_23" "Erdos-Renyi" 84 1 0.45 0 0.452097270612772 0.454109002804559 1.01165389143201 1.33282080965733 30.378346511316 29.7792597146172 29.0301795422683 28.9288104360432
"16" "ER_23" "Erdos-Renyi" 84 1 0.56 0 0.562609936762562 0.56511342571234 1.01165389143201 1.33282080965734 30.378346511316 29.7247976721644 28.714037610088 28.5953666566947
"17" "ER_23" "Erdos-Renyi" 84 1 0.67 0 0.673122602912347 0.676117848620121 1.01165389143201 1.33282080965732 30.378346511316 29.6701334438459 28.4463319642588 28.3205004306458
"18" "ER_23" "Erdos-Renyi" 84 1 0.78 0 0.783635269062141 0.787122271527902 1.01165389143201 1.33282080965733 30.378346511316 29.6152647610066 28.218976130571 28.0908243333127
"19" "ER_23" "Erdos-Renyi" 84 1 0.89 0 0.894147935211926 0.898126694435683 1.01165389143201 1.33282080965732 30.378346511316 29.5601893122441 28.0218290961347 27.8933104435838
"110" "ER_23" "Erdos-Renyi" 84 1 1 0 1.00466060136172 1.00913111734346 1.01165389143201 1.33282080965733 30.378346511316 29.5049047422746 27.8474190008833 27.7193286037023
"111" "ER_23" "Erdos-Renyi" 84 2 0.01 0 0.0100466060136172 0.0100913111734346 1.01165389143201 1.33282080965732 29.8550438790655 29.9951299632856 29.9989891173011 29.9976213502919
"112" "ER_23" "Erdos-Renyi" 84 2 0.12 0 0.120559272163405 0.121095734081216 1.01165389143201 1.33282080965732 29.8550438790655 29.9414547949621 29.8916027607818 29.8719657878188
"113" "ER_23" "Erdos-Renyi" 84 2 0.23 0 0.231071938313195 0.232100156988997 1.01165389143201 1.33282080965733 29.8550438790655 29.887586109372 29.6686059261475 29.6249171670157
"114" "ER_23" "Erdos-Renyi" 84 2 0.34 0 0.341584604462984 0.343104579896778 1.01165389143201 1.33282080965733 29.8550438790655 29.8335217982122 29.3687468022863 29.2957801690448
"115" "ER_23" "Erdos-Renyi" 84 2 0.45 0 0.452097270612772 0.454109002804559 1.01165389143201 1.33282080965733 29.8550438790655 29.7792597146172 29.0301795422683 28.9288104360432
"116" "ER_23" "Erdos-Renyi" 84 2 0.56 0 0.562609936762562 0.56511342571234 1.01165389143201 1.33282080965734 29.8550438790655 29.7247976721644 28.714037610088 28.5953666566947
"117" "ER_23" "Erdos-Renyi" 84 2 0.67 0 0.673122602912347 0.676117848620121 1.01165389143201 1.33282080965732 29.8550438790655 29.6701334438459 28.4463319642588 28.3205004306458
"118" "ER_23" "Erdos-Renyi" 84 2 0.78 0 0.783635269062141 0.787122271527902 1.01165389143201 1.33282080965733 29.8550438790655 29.6152647610066 28.218976130571 28.0908243333127
"119" "ER_23" "Erdos-Renyi" 84 2 0.89 0 0.894147935211926 0.898126694435683 1.01165389143201 1.33282080965732 29.8550438790655 29.5601893122441 28.0218290961347 27.8933104435838
"120" "ER_23" "Erdos-Renyi" 84 2 1 0 1.00466060136172 1.00913111734346 1.01165389143201 1.33282080965733 29.8550438790655 29.5049047422746 27.8474190008833 27.7193286037023
"121" "ER_23" "Erdos-Renyi" 84 3 0.01 0 0.0100466060136172 0.0100913111734346 1.01165389143201 1.33282080965732 30.4186990817677 29.9951299632856 29.9989891173011 29.9976213502919
"122" "ER_23" "Erdos-Renyi" 84 3 0.12 0 0.120559272163405 0.121095734081216 1.01165389143201 1.33282080965732 30.4186990817677 29.9414547949621 29.8916027607818 29.8719657878188
"123" "ER_23" "Erdos-Renyi" 84 3 0.23 0 0.231071938313195 0.232100156988997 1.01165389143201 1.33282080965733 30.4186990817677 29.887586109372 29.6686059261475 29.6249171670157
"124" "ER_23" "Erdos-Renyi" 84 3 0.34 0 0.341584604462984 0.343104579896778 1.01165389143201 1.33282080965733 30.4186990817677 29.8335217982122 29.3687468022863 29.2957801690448
"125" "ER_23" "Erdos-Renyi" 84 3 0.45 0 0.452097270612772 0.454109002804559 1.01165389143201 1.33282080965733 30.4186990817677 29.7792597146172 29.0301795422683 28.9288104360432
"126" "ER_23" "Erdos-Renyi" 84 3 0.56 0 0.562609936762562 0.56511342571234 1.01165389143201 1.33282080965734 30.4186990817677 29.7247976721644 28.714037610088 28.5953666566947
"127" "ER_23" "Erdos-Renyi" 84 3 0.67 0 0.673122602912347 0.676117848620121 1.01165389143201 1.33282080965732 30.4186990817677 29.6701334438459 28.4463319642588 28.3205004306458
"128" "ER_23" "Erdos-Renyi" 84 3 0.78 0 0.783635269062141 0.787122271527902 1.01165389143201 1.33282080965733 30.4186990817677 29.6152647610066 28.218976130571 28.0908243333127
"129" "ER_23" "Erdos-Renyi" 84 3 0.89 0 0.894147935211926 0.898126694435683 1.01165389143201 1.33282080965732 30.4186990817677 29.5601893122441 28.0218290961347 27.8933104435838
"130" "ER_23" "Erdos-Renyi" 84 3 1 0 1.00466060136172 1.00913111734346 1.01165389143201 1.33282080965733 30.4186990817677 29.5049047422746 27.8474190008833 27.7193286037023
