"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "RGG_19" "RGG" 42 1 0.01 0.075 0.0097841097868357 0.00980461690423857 1.00286568381333 1.14240115442587 30.0623744122139 29.8784521165295 29.8856270701128 29.8789914882011
"12" "RGG_19" "RGG" 42 1 0.12 0.075 0.117409317442028 0.117655402850863 1.00286568381333 1.14240115442587 30.0623744122139 29.8624668828652 29.8437458848364 29.8315521644455
"13" "RGG_19" "RGG" 42 1 0.23 0.075 0.225034525097221 0.225506188797487 1.00286568381333 1.14240115442588 30.0623744122139 29.8464645071932 29.74600582185 29.7289183058721
"14" "RGG_19" "RGG" 42 1 0.34 0.075 0.332659732752414 0.333356974744111 1.00286568381333 1.14240115442588 30.0623744122139 29.8304449342474 29.6037162113366 29.5818224909485
"15" "RGG_19" "RGG" 42 1 0.45 0.075 0.440284940407607 0.441207760690736 1.00286568381333 1.14240115442588 30.0623744122139 29.8144081084642 29.4266511642313 29.399610445504
"16" "RGG_19" "RGG" 42 1 0.56 0.075 0.547910148062799 0.54905854663736 1.00286568381333 1.14240115442588 30.0623744122139 29.7983539739801 29.2310853944476 29.1981359071899
"17" "RGG_19" "RGG" 42 1 0.67 0.075 0.655535355717991 0.656909332583984 1.00286568381333 1.14240115442587 30.0623744122139 29.7822824746295 29.0388649486899 28.9991656717014
"18" "RGG_19" "RGG" 42 1 0.78 0.075 0.763160563373183 0.764760118530609 1.00286568381333 1.14240115442587 30.0623744122139 29.7661935539424 28.86607962608 28.8192595803997
"19" "RGG_19" "RGG" 42 1 0.89 0.075 0.870785771028375 0.872610904477233 1.00286568381333 1.14240115442587 30.0623744122139 29.750087155142 28.7169989673993 28.6631888885045
"110" "RGG_19" "RGG" 42 1 1 0.075 0.978410978683568 0.980461690423857 1.00286568381333 1.14240115442587 30.0623744122139 29.7339632211424 28.5887478901191 28.5282859433233
"111" "RGG_19" "RGG" 42 2 0.01 0.075 0.0097841097868357 0.00980461690423857 1.00286568381333 1.14240115442587 29.6727142519739 29.6436765756961 29.6871354797725 29.644172825858
"112" "RGG_19" "RGG" 42 2 0.12 0.075 0.117409317442028 0.117655402850863 1.00286568381333 1.14240115442587 29.6727142519739 29.6278169490032 29.6450456746873 29.5957596344801
"113" "RGG_19" "RGG" 42 2 0.23 0.075 0.225034525097221 0.225506188797487 1.00286568381333 1.14240115442588 29.6727142519739 29.611940314999 29.5512890747006 29.4960583010142
"114" "RGG_19" "RGG" 42 2 0.34 0.075 0.332659732752414 0.333356974744111 1.00286568381333 1.14240115442588 29.6727142519739 29.5960466188519 29.4202048956517 29.3594907446801
"115" "RGG_19" "RGG" 42 2 0.45 0.075 0.440284940407607 0.441207760690736 1.00286568381333 1.14240115442588 29.6727142519739 29.5801358054348 29.2630475000204 29.1971854669695
"116" "RGG_19" "RGG" 42 2 0.56 0.075 0.547910148062799 0.54905854663736 1.00286568381333 1.14240115442588 29.6727142519739 29.5642078193232 29.0952496274303 29.0240796580512
"117" "RGG_19" "RGG" 42 2 0.67 0.075 0.655535355717991 0.656909332583984 1.00286568381333 1.14240115442587 29.6727142519739 29.5482626047928 28.9328664425112 28.8556764387749
"118" "RGG_19" "RGG" 42 2 0.78 0.075 0.763160563373183 0.764760118530609 1.00286568381333 1.14240115442587 29.6727142519739 29.5323001058172 28.7837367647369 28.699764788328
"119" "RGG_19" "RGG" 42 2 0.89 0.075 0.870785771028375 0.872610904477233 1.00286568381333 1.14240115442587 29.6727142519739 29.5163202660659 28.648640022325 28.557451764257
"120" "RGG_19" "RGG" 42 2 1 0.075 0.978410978683568 0.980461690423857 1.00286568381333 1.14240115442587 29.6727142519739 29.5003230289016 28.5262443597336 28.4277456909541
"121" "RGG_19" "RGG" 42 3 0.01 0.075 0.0097841097868357 0.00980461690423857 1.00286568381333 1.14240115442587 30.3734405408452 29.5183707958365 29.5364262738613 29.5188398172233
"122" "RGG_19" "RGG" 42 3 0.12 0.075 0.117409317442028 0.117655402850863 1.00286568381333 1.14240115442587 30.3734405408452 29.5025782088336 29.4970708203249 29.4732100422922
"123" "RGG_19" "RGG" 42 3 0.23 0.075 0.225034525097221 0.225506188797487 1.00286568381333 1.14240115442588 30.3734405408452 29.4867686864106 29.4097299084293 29.3804639649475
"124" "RGG_19" "RGG" 42 3 0.34 0.075 0.332659732752414 0.333356974744111 1.00286568381333 1.14240115442588 30.3734405408452 29.4709421739674 29.2893272200027 29.2551755673142
"125" "RGG_19" "RGG" 42 3 0.45 0.075 0.440284940407607 0.441207760690736 1.00286568381333 1.14240115442588 30.3734405408452 29.4550986166101 29.1468348614279 29.1080419497277
"126" "RGG_19" "RGG" 42 3 0.56 0.075 0.547910148062799 0.54905854663736 1.00286568381333 1.14240115442588 30.3734405408452 29.4392379591484 28.9940240565935 28.9504748566858
"127" "RGG_19" "RGG" 42 3 0.67 0.075 0.655535355717991 0.656909332583984 1.00286568381333 1.14240115442587 30.3734405408452 29.4233601460935 28.8423348106784 28.7935796042367
"128" "RGG_19" "RGG" 42 3 0.78 0.075 0.763160563373183 0.764760118530609 1.00286568381333 1.14240115442587 30.3734405408452 29.407465121656 28.6989871225977 28.6444913806601
"129" "RGG_19" "RGG" 42 3 0.89 0.075 0.870785771028375 0.872610904477233 1.00286568381333 1.14240115442587 30.3734405408452 29.3915528297433 28.5665232109259 28.5059017928864
"130" "RGG_19" "RGG" 42 3 1 0.075 0.978410978683568 0.980461690423857 1.00286568381333 1.14240115442587 30.3734405408452 29.3756232139576 28.4450181739876 28.3780978274458
