"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "OCN_24" "OCN" 84 1 0.01 0.075 0.0104529413254582 0.0103814437000372 1.04315679226164 1.00000000000001 29.5499603627667 30.0381079152906 30.2098996622 30.0466551168459
"12" "OCN_24" "OCN" 84 1 0.12 0.075 0.125435295905498 0.124577324400447 1.04315679226164 1 29.5499603627667 29.9130327489309 29.8345715875113 29.6927854223877
"13" "OCN_24" "OCN" 84 1 0.23 0.075 0.240417650485539 0.238773205100856 1.04315679226164 1 29.5499603627667 29.7868978995852 29.0782580913289 28.975856921458
"14" "OCN_24" "OCN" 84 1 0.34 0.075 0.355400005065579 0.352969085801266 1.04315679226164 1 29.5499603627667 29.6596759679016 28.0404946066735 28.0238717023309
"15" "OCN_24" "OCN" 84 1 0.45 0.075 0.47038235964562 0.467164966501674 1.04315679226164 1 29.5499603627667 29.5313383530352 26.8077723089845 26.9258362510454
"16" "OCN_24" "OCN" 84 1 0.56 0.075 0.585364714225662 0.581360847202084 1.04315679226164 1 29.5499603627667 29.4018551775654 25.6898952158671 25.830957126496
"17" "OCN_24" "OCN" 84 1 0.67 0.075 0.7003470688057 0.695556727902493 1.04315679226164 1 29.5499603627667 29.2711952062727 24.8315826216761 24.9025547736236
"18" "OCN_24" "OCN" 84 1 0.78 0.075 0.81532942338574 0.809752608602903 1.04315679226164 1 29.5499603627667 29.139325758147 24.1706901513994 24.1671996473468
"19" "OCN_24" "OCN" 84 1 0.89 0.075 0.930311777965779 0.923948489303311 1.04315679226164 1 29.5499603627667 29.0062126109256 23.6461262339792 23.5658020053299
"110" "OCN_24" "OCN" 84 1 1 0.075 1.04529413254582 1.03814437000372 1.04315679226164 1 29.5499603627667 28.8718198973706 23.2235038480507 23.0672343473939
"111" "OCN_24" "OCN" 84 2 0.01 0.075 0.0104529413254582 0.0103814437000372 1.04315679226164 1.00000000000001 29.175782601106 29.8464657080383 29.6478526057423 29.8548900411086
"112" "OCN_24" "OCN" 84 2 0.12 0.075 0.125435295905498 0.124577324400447 1.04315679226164 1 29.175782601106 29.7221885174041 29.2575436104317 29.3638415989266
"113" "OCN_24" "OCN" 84 2 0.23 0.075 0.240417650485539 0.238773205100856 1.04315679226164 1 29.175782601106 29.5968584045287 28.473685586069 28.3801835768969
"114" "OCN_24" "OCN" 84 2 0.34 0.075 0.355400005065579 0.352969085801266 1.04315679226164 1 29.175782601106 29.4704481448675 27.3899425000569 27.0429936484297
"115" "OCN_24" "OCN" 84 2 0.45 0.075 0.47038235964562 0.467164966501674 1.04315679226164 1 29.175782601106 29.3429293200479 26.0681759901345 25.44461391973
"116" "OCN_24" "OCN" 84 2 0.56 0.075 0.585364714225662 0.581360847202084 1.04315679226164 1 29.175782601106 29.2142722432664 24.8498090235276 23.8255935258745
"117" "OCN_24" "OCN" 84 2 0.67 0.075 0.7003470688057 0.695556727902493 1.04315679226164 1 29.175782601106 29.0844458785833 23.9549320116099 22.657672255775
"118" "OCN_24" "OCN" 84 2 0.78 0.075 0.81532942338574 0.809752608602903 1.04315679226164 1 29.175782601106 28.9534177534924 23.2719026288354 21.852558578572
"119" "OCN_24" "OCN" 84 2 0.89 0.075 0.930311777965779 0.923948489303311 1.04315679226164 1 29.175782601106 28.8211538640677 22.734486924007 21.2734577466546
"120" "OCN_24" "OCN" 84 2 1 0.075 1.04529413254582 1.03814437000372 1.04315679226164 1 29.175782601106 28.6876185719034 22.3073772697325 20.841603142135
"121" "OCN_24" "OCN" 84 3 0.01 0.075 0.0104529413254582 0.0103814437000372 1.04315679226164 1.00000000000001 29.2047537592687 30.1276300837624 30.074791957243 30.1362460310124
"122" "OCN_24" "OCN" 84 3 0.12 0.075 0.125435295905498 0.124577324400447 1.04315679226164 1 29.2047537592687 30.0021821575689 29.7091734640692 29.7452410978768
"123" "OCN_24" "OCN" 84 3 0.23 0.075 0.240417650485539 0.238773205100856 1.04315679226164 1 29.2047537592687 29.8756713902304 28.9759012596165 28.9698558155545
"124" "OCN_24" "OCN" 84 3 0.34 0.075 0.355400005065579 0.352969085801266 1.04315679226164 1 29.2047537592686 29.7480703007373 27.9774702855848 27.9533705437669
"125" "OCN_24" "OCN" 84 3 0.45 0.075 0.47038235964562 0.467164966501674 1.04315679226164 1 29.2047537592687 29.6193502030057 26.7844198880763 26.7914248853402
"126" "OCN_24" "OCN" 84 3 0.56 0.075 0.585364714225662 0.581360847202084 1.04315679226164 1 29.2047537592687 29.489481130572 25.6808811459177 25.6440123687513
"127" "OCN_24" "OCN" 84 3 0.67 0.075 0.7003470688057 0.695556727902493 1.04315679226164 1 29.2047537592687 29.3584317551265 24.8165226726577 24.657492475934
"128" "OCN_24" "OCN" 84 3 0.78 0.075 0.81532942338574 0.809752608602903 1.04315679226164 1 29.2047537592686 29.2261692982606 24.1482431751672 23.8942340952645
"129" "OCN_24" "OCN" 84 3 0.89 0.075 0.930311777965779 0.923948489303311 1.04315679226164 1 29.2047537592687 29.0926594357192 23.6225622104363 23.3078745390576
"130" "OCN_24" "OCN" 84 3 1 0.075 1.04529413254582 1.03814437000372 1.04315679226164 1 29.2047537592687 28.95786619337 23.2026072568901 22.8490522764381
