"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "RGG_6" "RGG" 21 1 0.01 0.075 0.0100288117650295 0.0100604521763223 1.00340099770982 1.45751819593467 29.5999133339985 31.0398738786318 31.0171741519934 31.0401923870037
"12" "RGG_6" "RGG" 21 1 0.12 0.075 0.120345741180354 0.120725426115868 1.00340099770982 1.45751819593467 29.5999133339986 31.0173673384316 30.9498790325038 30.9619458954197
"13" "RGG_6" "RGG" 21 1 0.23 0.075 0.230662670595678 0.231390400055413 1.00340099770982 1.45751819593467 29.5999133339985 30.9948280627972 30.8057303582059 30.8094569575076
"14" "RGG_6" "RGG" 21 1 0.34 0.075 0.340979600011003 0.342055373994959 1.00340099770982 1.45751819593467 29.5999133339986 30.9722559084722 30.6163119282367 30.6138355871753
"15" "RGG_6" "RGG" 21 1 0.45 0.075 0.451296529426326 0.452720347934504 1.00340099770982 1.45751819593467 29.5999133339985 30.9496507311521 30.4026222725099 30.3956810022263
"16" "RGG_6" "RGG" 21 1 0.56 0.075 0.561613458841652 0.56338532187405 1.00340099770982 1.45751819593467 29.5999133339985 30.927012385474 30.1802541435018 30.1701648112351
"17" "RGG_6" "RGG" 21 1 0.67 0.075 0.671930388256974 0.674050295813595 1.00340099770982 1.45751819593467 29.5999133339985 30.9043407250049 29.9605178725273 29.9481838896165
"18" "RGG_6" "RGG" 21 1 0.78 0.075 0.782247317672299 0.78471526975314 1.00340099770982 1.45751819593466 29.5999133339985 30.8816356022315 29.7507627972141 29.7367487899182
"19" "RGG_6" "RGG" 21 1 0.89 0.075 0.892564247087623 0.895380243692686 1.00340099770982 1.45751819593467 29.5999133339985 30.8588968685488 29.5549325894025 29.5395743967966
"110" "RGG_6" "RGG" 21 1 1 0.075 1.00288117650295 1.00604521763223 1.00340099770982 1.45751819593467 29.5999133339985 30.8361243742482 29.3744679614359 29.3579708888025
"111" "RGG_6" "RGG" 21 2 0.01 0.075 0.0100288117650295 0.0100604521763223 1.00340099770982 1.45751819593467 29.6917239786724 30.3128826026417 30.2692211445087 30.3131236117536
"112" "RGG_6" "RGG" 21 2 0.12 0.075 0.120345741180354 0.120725426115868 1.00340099770982 1.45751819593467 29.6917239786724 30.2909031927527 30.2069957389261 30.2389036223068
"113" "RGG_6" "RGG" 21 2 0.23 0.075 0.230662670595678 0.231390400055413 1.00340099770982 1.45751819593467 29.6917239786724 30.2688918141329 30.0702032430524 30.0927103821793
"114" "RGG_6" "RGG" 21 2 0.34 0.075 0.340979600011003 0.342055373994959 1.00340099770982 1.45751819593467 29.6917239786724 30.2468483268811 29.8877771582222 29.9031018025462
"115" "RGG_6" "RGG" 21 2 0.45 0.075 0.451296529426326 0.452720347934504 1.00340099770982 1.45751819593467 29.6917239786724 30.2247725900725 29.6812422380674 29.6912408346539
"116" "RGG_6" "RGG" 21 2 0.56 0.075 0.561613458841652 0.56338532187405 1.00340099770982 1.45751819593467 29.6917239786724 30.2026644617488 29.4676854586564 29.47378800335
"117" "RGG_6" "RGG" 21 2 0.67 0.075 0.671930388256974 0.674050295813595 1.00340099770982 1.45751819593467 29.6917239786724 30.1805237989067 29.2595425191105 29.2627388121761
"118" "RGG_6" "RGG" 21 2 0.78 0.075 0.782247317672299 0.78471526975314 1.00340099770982 1.45751819593466 29.6917239786724 30.1583504574879 29.0643729320857 29.0652873061885
"119" "RGG_6" "RGG" 21 2 0.89 0.075 0.892564247087623 0.895380243692686 1.00340099770982 1.45751819593467 29.6917239786724 30.1361442923678 28.8856038856567 28.8846149610559
"120" "RGG_6" "RGG" 21 2 1 0.075 1.00288117650295 1.00604521763223 1.00340099770982 1.45751819593467 29.6917239786724 30.1139051573442 28.7238693977162 28.72121675161
"121" "RGG_6" "RGG" 21 3 0.01 0.075 0.0100288117650295 0.0100604521763223 1.00340099770982 1.45751819593467 31.4492793178876 29.6929272980094 29.7319220736686 29.6936566639957
"122" "RGG_6" "RGG" 21 3 0.12 0.075 0.120345741180354 0.120725426115868 1.00340099770982 1.45751819593467 31.4492793178877 29.6713974082776 29.6673526325364 29.6234738910286
"123" "RGG_6" "RGG" 21 3 0.23 0.075 0.230662670595678 0.231390400055413 1.00340099770982 1.45751819593467 31.4492793178877 29.6498362036355 29.526398926423 29.4798630322357
