"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "RGG_20" "RGG" 42 1 0.01 0.075 0.00993984556627562 0.00997422229361889 1.00635311460862 1.08984745340981 30.5111004204125 30.2236985257335 30.1914186855615 30.224812861552
"12" "RGG_20" "RGG" 42 1 0.12 0.075 0.119278146795307 0.119690667523427 1.00635311460862 1.0898474534098 30.5111004204125 30.1911578832144 30.1309639720354 30.1525647343822
"13" "RGG_20" "RGG" 42 1 0.23 0.075 0.228616448024339 0.229407112753234 1.00635311460862 1.0898474534098 30.5111004204125 30.1585468601409 29.9984308531829 30.0129885960023
"14" "RGG_20" "RGG" 42 1 0.34 0.075 0.33795474925337 0.339123557983042 1.00635311460862 1.0898474534098 30.5111004204125 30.1258649978602 29.8185120934202 29.8303613051084
"15" "RGG_20" "RGG" 42 1 0.45 0.075 0.447293050482402 0.44884000321285 1.00635311460862 1.0898474534098 30.5111004204125 30.0931118327158 29.6086879793571 29.6216651085495
"16" "RGG_20" "RGG" 42 1 0.56 0.075 0.556631351711435 0.558556448442658 1.00635311460862 1.08984745340981 30.5111004204125 30.0602868959715 29.3848726333869 29.4019435957328
"17" "RGG_20" "RGG" 42 1 0.67 0.075 0.665969652940465 0.668272893672466 1.00635311460862 1.0898474534098 30.5111004204125 30.0273897137326 29.1615969563839 29.1844664841904
"18" "RGG_20" "RGG" 42 1 0.78 0.075 0.775307954169496 0.777989338902274 1.00635311460862 1.0898474534098 30.5111004204125 29.9944198068663 28.9497788182423 28.9789151248622
"19" "RGG_20" "RGG" 42 1 0.89 0.075 0.884646255398527 0.887705784132081 1.00635311460862 1.0898474534098 30.5111004204125 29.9613766909203 28.7550662784572 28.7901969126581
"110" "RGG_20" "RGG" 42 1 1 0.075 0.99398455662756 0.997422229361889 1.00635311460862 1.0898474534098 30.5111004204125 29.9282598760398 28.5786090724808 28.6192453527636
"111" "RGG_20" "RGG" 42 2 0.01 0.075 0.00993984556627562 0.00997422229361889 1.00635311460862 1.08984745340981 29.9591090328262 30.1114365681808 30.073244403006 30.1130675589101
"112" "RGG_20" "RGG" 42 2 0.12 0.075 0.119278146795307 0.119690667523427 1.00635311460862 1.0898474534098 29.9591090328263 30.0790167936033 30.0211263980021 30.05370962888
"113" "RGG_20" "RGG" 42 2 0.23 0.075 0.228616448024339 0.229407112753234 1.00635311460862 1.0898474534098 29.9591090328263 30.0465268998908 29.9060526137851 29.9348627495826
"114" "RGG_20" "RGG" 42 2 0.34 0.075 0.33795474925337 0.339123557983042 1.00635311460862 1.0898474534098 29.9591090328263 30.0139664300939 29.7493789374833 29.7772628650267
"115" "RGG_20" "RGG" 42 2 0.45 0.075 0.447293050482402 0.44884000321285 1.00635311460862 1.0898474534098 29.9591090328263 29.9813349222785 29.5663758360772 29.5958253164844
"116" "RGG_20" "RGG" 42 2 0.56 0.075 0.556631351711435 0.558556448442658 1.00635311460862 1.08984745340981 29.9591090328262 29.9486319094494 29.3702670541864 29.4033980889065
"117" "RGG_20" "RGG" 42 2 0.67 0.075 0.665969652940465 0.668272893672466 1.00635311460862 1.0898474534098 29.9591090328262 29.915856919472 29.1723078875692 29.210748485143
"118" "RGG_20" "RGG" 42 2 0.78 0.075 0.775307954169496 0.777989338902274 1.00635311460862 1.0898474534098 29.9591090328262 29.8830094749934 28.9807671386512 29.025580954234
"119" "RGG_20" "RGG" 42 2 0.89 0.075 0.884646255398527 0.887705784132081 1.00635311460862 1.0898474534098 29.9591090328262 29.8500890933606 28.8004817768006 28.8522063972971
"120" "RGG_20" "RGG" 42 2 1 0.075 0.99398455662756 0.997422229361889 1.00635311460862 1.0898474534098 29.9591090328262 29.8170952865382 28.6334011333595 28.6921797228519
"121" "RGG_20" "RGG" 42 3 0.01 0.075 0.00993984556627562 0.00997422229361889 1.00635311460862 1.08984745340981 29.2397109654451 29.4506939540184 29.4789158577617 29.4520789205557
"122" "RGG_20" "RGG" 42 3 0.12 0.075 0.119278146795307 0.119690667523427 1.00635311460862 1.0898474534098 29.2397109654451 29.4189855744804 29.4195166286225 29.3851715366789
"123" "RGG_20" "RGG" 42 3 0.23 0.075 0.228616448024339 0.229407112753234 1.00635311460862 1.0898474534098 29.2397109654451 29.3872086144487 29.2883375172112 29.2515090662878
"124" "RGG_20" "RGG" 42 3 0.34 0.075 0.33795474925337 0.339123557983042 1.00635311460862 1.0898474534098 29.2397109654451 29.3553626270008 29.1082732922576 29.0731889144969
"125" "RGG_20" "RGG" 42 3 0.45 0.075 0.447293050482402 0.44884000321285 1.00635311460862 1.0898474534098 29.2397109654451 29.323447160339 28.8958867002182 28.8662498958206
