"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "OCN_2" "OCN" 21 1 0.01 0 0.010515362516845 0.0109239900789934 1.09532569185073 1 29.3831737798586 29.956437810295 29.9962837117269 29.9832283369287
"12" "OCN_2" "OCN" 21 1 0.12 0 0.126184350202139 0.131087880947921 1.09532569185074 1 29.3831737798586 29.468599921162 29.60075531769 29.3609257253983
"13" "OCN_2" "OCN" 21 1 0.23 0 0.241853337887434 0.251251771816849 1.09532569185074 1 29.3831737798586 28.9637292792462 28.7359731483394 28.1200842069755
"14" "OCN_2" "OCN" 21 1 0.34 0 0.35752232557273 0.371415662685774 1.09532569185073 1 29.3831737798586 28.4399065134216 27.5409484412837 26.5256696704744
"15" "OCN_2" "OCN" 21 1 0.45 0 0.473191313258022 0.491579553554705 1.09532569185074 1 29.3831737798586 27.8948221699616 26.4135378837993 25.3171282987099
"16" "OCN_2" "OCN" 21 1 0.56 0 0.588860300943318 0.611743444423632 1.09532569185074 1 29.3831737798586 27.3256557837855 25.5600235804073 24.4351101931822
"17" "OCN_2" "OCN" 21 1 0.67 0 0.70452928862861 0.73190733529256 1.09532569185074 1 29.3831737798586 26.7289020034183 24.9108423288334 23.7754351626717
"18" "OCN_2" "OCN" 21 1 0.78 0 0.820198276313906 0.852071226161486 1.09532569185074 1 29.3831737798586 26.1001123377749 24.4124453043194 23.2834791111766
"19" "OCN_2" "OCN" 21 1 0.89 0 0.935867263999199 0.972235117030416 1.09532569185074 1 29.3831737798586 25.4334963275331 24.0209236497696 22.9081347898699
"110" "OCN_2" "OCN" 21 1 1 0 1.05153625168449 1.09239900789934 1.09532569185074 1 29.3831737798586 24.7212754987233 23.7058352080523 22.6133220680533
"111" "OCN_2" "OCN" 21 2 0.01 0 0.010515362516845 0.0109239900789934 1.09532569185073 1 31.4660077558966 29.956437810295 29.9962837117269 29.9832283369287
"112" "OCN_2" "OCN" 21 2 0.12 0 0.126184350202139 0.131087880947921 1.09532569185074 1 31.4660077558967 29.468599921162 29.60075531769 29.3609257253983
"113" "OCN_2" "OCN" 21 2 0.23 0 0.241853337887434 0.251251771816849 1.09532569185074 1 31.4660077558967 28.9637292792462 28.7359731483394 28.1200842069755
"114" "OCN_2" "OCN" 21 2 0.34 0 0.35752232557273 0.371415662685774 1.09532569185073 1 31.4660077558965 28.4399065134216 27.5409484412837 26.5256696704744
"115" "OCN_2" "OCN" 21 2 0.45 0 0.473191313258022 0.491579553554705 1.09532569185074 1 31.4660077558967 27.8948221699616 26.4135378837993 25.3171282987099
"116" "OCN_2" "OCN" 21 2 0.56 0 0.588860300943318 0.611743444423632 1.09532569185074 1 31.4660077558967 27.3256557837855 25.5600235804073 24.4351101931822
"117" "OCN_2" "OCN" 21 2 0.67 0 0.70452928862861 0.73190733529256 1.09532569185074 1 31.4660077558967 26.7289020034183 24.9108423288334 23.7754351626717
"118" "OCN_2" "OCN" 21 2 0.78 0 0.820198276313906 0.852071226161486 1.09532569185074 1 31.4660077558966 26.1001123377749 24.4124453043194 23.2834791111766
"119" "OCN_2" "OCN" 21 2 0.89 0 0.935867263999199 0.972235117030416 1.09532569185074 1 31.4660077558967 25.4334963275331 24.0209236497696 22.9081347898699
"120" "OCN_2" "OCN" 21 2 1 0 1.05153625168449 1.09239900789934 1.09532569185074 1 31.4660077558966 24.7212754987233 23.7058352080523 22.6133220680533
"121" "OCN_2" "OCN" 21 3 0.01 0 0.010515362516845 0.0109239900789934 1.09532569185073 1 29.8859764890118 29.956437810295 29.9962837117269 29.9832283369287
"122" "OCN_2" "OCN" 21 3 0.12 0 0.126184350202139 0.131087880947921 1.09532569185074 1 29.8859764890118 29.468599921162 29.60075531769 29.3609257253983
"123" "OCN_2" "OCN" 21 3 0.23 0 0.241853337887434 0.251251771816849 1.09532569185074 1 29.8859764890118 28.9637292792462 28.7359731483394 28.1200842069755
"124" "OCN_2" "OCN" 21 3 0.34 0 0.35752232557273 0.371415662685774 1.09532569185073 1 29.8859764890119 28.4399065134216 27.5409484412837 26.5256696704744
"125" "OCN_2" "OCN" 21 3 0.45 0 0.473191313258022 0.491579553554705 1.09532569185074 1 29.8859764890118 27.8948221699616 26.4135378837993 25.3171282987099
"126" "OCN_2" "OCN" 21 3 0.56 0 0.588860300943318 0.611743444423632 1.09532569185074 1 29.8859764890118 27.3256557837855 25.5600235804073 24.4351101931822
"127" "OCN_2" "OCN" 21 3 0.67 0 0.70452928862861 0.73190733529256 1.09532569185074 1 29.8859764890118 26.7289020034183 24.9108423288334 23.7754351626717
"128" "OCN_2" "OCN" 21 3 0.78 0 0.820198276313906 0.852071226161486 1.09532569185074 1 29.8859764890118 26.1001123377749 24.4124453043194 23.2834791111766
"129" "OCN_2" "OCN" 21 3 0.89 0 0.935867263999199 0.972235117030416 1.09532569185074 1 29.8859764890118 25.4334963275331 24.0209236497696 22.9081347898699
"130" "OCN_2" "OCN" 21 3 1 0 1.05153625168449 1.09239900789934 1.09532569185074 1 29.8859764890118 24.7212754987233 23.7058352080523 22.6133220680533
