"network_id" "kind" "n_patch" "rep" "mu" "k_sd" "alpha" "alpha.out" "beta" "eigen.ratio" "R_init" "R" "x_bar" "x_reduced"
"11" "OCN_8" "OCN" 21 1 0.01 0.15 0.0113663903490169 0.0120523826621334 1.05778363366342 1 29.1525862172438 34.4023074759544 32.7143382510492 34.4157882247287
"12" "OCN_8" "OCN" 21 1 0.12 0.15 0.136396684188204 0.1446285919456 1.05778363366342 1 29.1525862172438 33.8686956370596 32.2230434857486 33.4570326509911
"13" "OCN_8" "OCN" 21 1 0.23 0.15 0.261426978027389 0.277204801229067 1.05778363366342 1 29.1525862172438 33.3173993497176 31.2062582057349 31.8524207690213
"14" "OCN_8" "OCN" 21 1 0.34 0.15 0.386457271866577 0.409781010512534 1.05778363366342 1 29.1525862172438 32.7465343713976 29.7782059487592 29.8641149881302
"15" "OCN_8" "OCN" 21 1 0.45 0.15 0.511487565705764 0.542357219796001 1.05778363366342 1 29.1525862172438 32.1538560077024 28.1988799635038 27.8986829487498
"16" "OCN_8" "OCN" 21 1 0.56 0.15 0.636517859544951 0.674933429079468 1.05778363366342 1 29.1525862172438 31.5366544887386 27.0671233509767 26.5848916990493
"17" "OCN_8" "OCN" 21 1 0.67 0.15 0.761548153384135 0.807509638362934 1.05778363366342 1 29.1525862172438 30.8916077271655 26.2766613595101 25.7599148251996
"18" "OCN_8" "OCN" 21 1 0.78 0.15 0.886578447223326 0.940085847646402 1.05778363366342 1 29.1525862172438 30.2145680989306 25.6500056280877 25.162595571632
"19" "OCN_8" "OCN" 21 1 0.89 0.15 1.01160874106251 1.07266205692987 1.05778363366342 1 29.1525862172438 29.5002430567152 25.1486438508536 24.7004585524399
"110" "OCN_8" "OCN" 21 1 1 0.15 1.1366390349017 1.20523826621334 1.05778363366342 1 29.1525862172438 28.741696787553 24.7448524895253 24.3275788143091
"111" "OCN_8" "OCN" 21 2 0.01 0.15 0.0113663903490169 0.0120523826621334 1.05778363366342 1 32.043310999337 26.7168698743739 27.8594536217344 26.7216943269478
"112" "OCN_8" "OCN" 21 2 0.12 0.15 0.136396684188204 0.1446285919456 1.05778363366342 1 32.043310999337 26.3024663326016 27.3611271562924 25.4611367814171
"113" "OCN_8" "OCN" 21 2 0.23 0.15 0.261426978027389 0.277204801229067 1.05778363366342 1 32.043310999337 25.8743290286886 26.3343823612828 23.102755636715
"114" "OCN_8" "OCN" 21 2 0.34 0.15 0.386457271866577 0.409781010512534 1.05778363366342 1 32.043310999337 25.4309946578103 24.7771285286748 19.5063417922287
"115" "OCN_8" "OCN" 21 2 0.45 0.15 0.511487565705764 0.542357219796001 1.05778363366342 1 32.043310999337 24.9707199878257 23.4143594602902 16.8849688263399
"116" "OCN_8" "OCN" 21 2 0.56 0.15 0.636517859544951 0.674933429079468 1.05778363366342 1 32.043310999337 24.4914006084514 22.4207887369419 15.3856600969981
"117" "OCN_8" "OCN" 21 2 0.67 0.15 0.761548153384135 0.807509638362934 1.05778363366342 1 32.043310999337 23.9904565829996 21.719166667347 14.4842156734459
"118" "OCN_8" "OCN" 21 2 0.78 0.15 0.886578447223326 0.940085847646402 1.05778363366342 1 32.043310999337 23.4646668620633 21.2124432494442 13.9475172120157
"119" "OCN_8" "OCN" 21 2 0.89 0.15 1.01160874106251 1.07266205692987 1.05778363366342 1 32.043310999337 22.9099212475659 20.8169765611771 13.590537336923
"120" "OCN_8" "OCN" 21 2 1 0.15 1.1366390349017 1.20523826621334 1.05778363366342 1 32.043310999337 22.3208333795192 20.4928082719912 13.3284863564382
"121" "OCN_8" "OCN" 21 3 0.01 0.15 0.0113663903490169 0.0120523826621334 1.05778363366342 1 30.1484960586475 31.5995966472594 30.9095677691303 31.607740795494
"122" "OCN_8" "OCN" 21 3 0.12 0.15 0.136396684188204 0.1446285919456 1.05778363366342 1 30.1484960586476 31.1094574643845 30.3787422456941 30.4083039282527
"123" "OCN_8" "OCN" 21 3 0.23 0.15 0.261426978027389 0.277204801229067 1.05778363366342 1 30.1484960586475 30.6030745618622 29.3022141629466 28.3176219299383
"124" "OCN_8" "OCN" 21 3 0.34 0.15 0.386457271866577 0.409781010512534 1.05778363366342 1 30.1484960586475 30.0787172039271 27.7010266134201 25.6154660704377
"125" "OCN_8" "OCN" 21 3 0.45 0.15 0.511487565705764 0.542357219796001 1.05778363366342 1 30.1484960586475 29.5343235684881 26.3160268939003 23.2407193719693
"126" "OCN_8" "OCN" 21 3 0.56 0.15 0.636517859544951 0.674933429079468 1.05778363366342 1 30.1484960586476 28.9674046470476 25.2302503534866 21.6834760126241
"127" "OCN_8" "OCN" 21 3 0.67 0.15 0.761548153384135 0.807509638362934 1.05778363366342 1 30.1484960586475 28.3749089983596 24.3868081284004 20.6456118114106
"128" "OCN_8" "OCN" 21 3 0.78 0.15 0.886578447223326 0.940085847646402 1.05778363366342 1 30.1484960586476 27.7530268998584 23.8035704639053 19.9271597590922
"129" "OCN_8" "OCN" 21 3 0.89 0.15 1.01160874106251 1.07266205692987 1.05778363366342 1 30.1484960586476 27.0968969811074 23.3676584095834 19.4019158703642
"130" "OCN_8" "OCN" 21 3 1 0.15 1.1366390349017 1.20523826621334 1.05778363366342 1 30.1484960586475 26.4001484807179 23.0153267410109 18.999816771602
