"network_id" "kind" "rep" "noise_amplitude" "noise_cov_dist" "alpha" "alpha.out" "beta" "odsr.cov" "eigen.ratio" "R_init" "R_mean" "x_bar_mean" "x_reduced_mean" "R_sd" "x_bar_sd" "x_reduced_sd" "R_acf_1" "x_bar_acf_1" "x_reduced_acf_1"
"2" "RGG_8" "RGG" 1 0.01 0.05 0.0993529938932205 0.0996325869258979 1.00199071378134 0.000578632966776251 1.44519073434363 29.3108304576863 31.4165912269059 31.0040228666213 30.9489333500707 4.56517097813098 0.540803538025833 0.540212126709651 0.416594747245438 0.390495386517801 0.389627115995429
"3" "RGG_8" "RGG" 1 0.01 0.1 0.0993529938932205 0.0996325869258979 1.00199071378134 0.000955520415510238 1.44519073434363 29.3108304576863 31.3012705908865 30.9516438915841 30.8970823220481 4.58584254543846 0.719739285845402 0.717910851786986 0.412302596168432 0.345081709877784 0.348162164317268
"4" "RGG_8" "RGG" 1 0.01 0.2 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00219973518723701 1.44519073434363 29.3108304576863 31.2165752616377 31.1072912617846 31.0516780843028 4.59487537028985 1.08461885716876 1.08032073316313 0.325258327258695 0.350735489267668 0.351520490785365
"5" "RGG_8" "RGG" 1 0.0325 0.05 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00188055714202282 1.44519073434363 29.3108304576863 31.2920791938433 30.2231571190123 30.1694606410226 5.52642716479905 1.01779719517673 1.01539267175981 0.337315466919547 0.419091732637191 0.41725471160288
"6" "RGG_8" "RGG" 1 0.0325 0.1 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00310544135040828 1.44519073434363 29.3108304576863 31.1587788036621 30.2469913836622 30.1910724140214 5.55348613182949 1.33512131818972 1.33032621459445 0.3760165502001 0.420115477990027 0.419856168773343
"7" "RGG_8" "RGG" 1 0.0325 0.2 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00714913935852027 1.44519073434363 29.3108304576863 31.3282262476867 29.9143859112309 29.8596255977698 5.59191115784988 1.96046793314583 1.95252453592668 0.372607016730315 0.426429723863744 0.427342817165728
"8" "RGG_8" "RGG" 1 0.055 0.05 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00318248131726938 1.44519073434363 29.3108304576863 31.1629608042414 29.4932093849857 29.4377566754766 6.50814543954538 1.37038295999947 1.36552140331472 0.415800309282234 0.548443408194785 0.550914037940041
"9" "RGG_8" "RGG" 1 0.055 0.1 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00525536228530631 1.44519073434363 29.3108304576863 30.9733583049536 29.6808207349022 29.6263107112127 6.47907418109307 1.71734716137584 1.71224313428188 0.380306587988359 0.457332866534212 0.458260812871355
"10" "RGG_8" "RGG" 1 0.055 0.2 0.0993529938932205 0.0996325869258979 1.00199071378134 0.0120985435298035 1.44519073434363 29.3108304576863 30.7525364667291 29.4213345813302 29.3675788585554 6.56795637064199 2.64049919645193 2.62531833425605 0.395640631728418 0.424828003707968 0.424091696010684
"11" "RGG_8" "RGG" 1 0.0775 0.05 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00448440549251595 1.44519073434363 29.3108304576863 31.2160052173784 28.6747942025413 28.6200618879573 7.19925004483188 1.50719816324341 1.50055141817085 0.319903565322997 0.513139548721053 0.514071841015842
"12" "RGG_8" "RGG" 1 0.0775 0.1 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00740528322020435 1.44519073434363 29.3108304576863 31.2577366700779 28.7673583955181 28.7153116610305 7.29674213380645 2.19098002211871 2.18332461282915 0.295036263709288 0.56921465192602 0.569177668656827
"13" "RGG_8" "RGG" 1 0.0775 0.2 0.0993529938932205 0.0996325869258979 1.00199071378134 0.0170479477010868 1.44519073434363 29.3108304576863 31.145201956879 28.6849521658168 28.6281458349774 7.09702649593424 2.84480224490132 2.83322987325162 0.289624882517253 0.491995766752294 0.492706539642455
"14" "RGG_8" "RGG" 1 0.1 0.05 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00578632966776251 1.44519073434363 29.3108304576863 31.4065281200716 28.1187026990364 28.0705670709576 7.68740993313185 1.65309693935576 1.64576628705669 0.320257612407718 0.414997233681106 0.416928231045438
"15" "RGG_8" "RGG" 1 0.1 0.1 0.0993529938932205 0.0996325869258979 1.00199071378134 0.00955520415510239 1.44519073434363 29.3108304576863 31.127540746259 27.9750776453973 27.9281755741336 7.92127050126354 2.35276846671585 2.34806591878165 0.318239851373344 0.524412543758511 0.524515262520776
"16" "RGG_8" "RGG" 1 0.1 0.2 0.0993529938932205 0.0996325869258979 1.00199071378134 0.0219973518723701 1.44519073434363 29.3108304576863 30.899569207862 28.0209497962385 27.9694145926548 8.16908951462135 3.37223705888204 3.35900939167395 0.38295377209116 0.448257403067951 0.448724955895568
