"network_id" "kind" "rep" "noise_amplitude" "noise_cov_dist" "alpha" "alpha.out" "beta" "odsr.cov" "eigen.ratio" "R_init" "R_mean" "x_bar_mean" "x_reduced_mean" "R_sd" "x_bar_sd" "x_reduced_sd" "R_acf_1" "x_bar_acf_1" "x_reduced_acf_1"
"2" "RGG_4" "RGG" 1 0.01 0.05 0.0991507952308114 0.0994603325610205 1.00363723887137 0.000539504761280778 1.71962361626617 31.4277734955901 30.0080157016271 29.6013087881334 29.5942804583649 0.532043244195597 0.500563442176231 0.497619754408363 0.435921225040313 0.408353237477097 0.408380532126312
"3" "RGG_4" "RGG" 1 0.01 0.2 0.0991507952308114 0.0994603325610205 1.00363723887137 0.00239485872275414 1.71962361626617 31.4277734955901 29.7427124329971 29.5408704510772 29.5353182758036 1.14251335139816 0.979919296787148 0.982657396913955 0.424839868439648 0.322128993185168 0.321181817034504
"4" "RGG_4" "RGG" 1 0.01 0.4 0.0991507952308114 0.0994603325610205 1.00363723887137 0.00547117475697753 1.71962361626617 31.4277734955901 29.716584953914 29.5722505082813 29.5637094391194 1.51476706295397 1.56498018446191 1.56851772587216 0.317422899874111 0.308828136388763 0.309548898954637
"5" "RGG_4" "RGG" 1 0.0325 0.05 0.0991507952308114 0.0994603325610205 1.00363723887137 0.00175339047416253 1.71962361626617 31.4277734955901 30.0699028878939 28.8718544190876 28.8674450961025 0.875572469093358 0.913011542835791 0.912260826192189 0.311346003107881 0.37939149627359 0.380200885854366
"6" "RGG_4" "RGG" 1 0.0325 0.2 0.0991507952308114 0.0994603325610205 1.00363723887137 0.00778329084895094 1.71962361626617 31.4277734955901 29.6837849696879 28.8600941317692 28.8563382702796 1.82393450533017 1.79932854436712 1.8042173724137 0.347915468461448 0.357414909966514 0.358837267109747
"7" "RGG_4" "RGG" 1 0.0325 0.4 0.0991507952308114 0.0994603325610205 1.00363723887137 0.017781317960177 1.71962361626617 31.4277734955901 29.7109304414384 28.6837268577794 28.6716110934943 2.82208030424654 3.05025537576379 3.05240343638253 0.450858762507678 0.450627337598975 0.451302783486964
"8" "RGG_4" "RGG" 1 0.055 0.05 0.0991507952308114 0.0994603325610205 1.00363723887137 0.00296727618704428 1.71962361626617 31.4277734955901 29.86126865358 28.2747167412657 28.2629004247195 1.19415898860701 1.10230260298691 1.10498044847596 0.418002860675006 0.469106162566308 0.472940829188585
"9" "RGG_4" "RGG" 1 0.055 0.2 0.0991507952308114 0.0994603325610205 1.00363723887137 0.0131717229751478 1.71962361626617 31.4277734955901 29.3841393039893 27.8322362227836 27.8304251436004 2.4082221227741 2.68369321730032 2.68325870062127 0.361156326117991 0.524192802482106 0.521525225042111
"10" "RGG_4" "RGG" 1 0.055 0.4 0.0991507952308114 0.0994603325610205 1.00363723887137 0.0300914611633764 1.71962361626617 31.4277734955901 29.2365222940209 28.1715378367656 28.1618023208421 3.65250135963631 3.67266647749754 3.67854679245607 0.359596050666853 0.421309329829605 0.423241226684518
"11" "RGG_4" "RGG" 1 0.0775 0.05 0.0991507952308114 0.0994603325610205 1.00363723887137 0.00418116189992603 1.71962361626617 31.4277734955901 29.8087894363549 27.399403585488 27.3877661486416 1.32622114304779 1.47745887775364 1.47583251604514 0.362290988085451 0.462101446182789 0.465285049774715
"12" "RGG_4" "RGG" 1 0.0775 0.2 0.0991507952308114 0.0994603325610205 1.00363723887137 0.0185601551013446 1.71962361626617 31.4277734955901 29.3786794489432 27.3584746700805 27.3539622554448 2.91219300898854 2.95998415286135 2.96274254559106 0.415380356805014 0.454590318284545 0.451749412614477
"13" "RGG_4" "RGG" 1 0.0775 0.4 0.0991507952308114 0.0994603325610205 1.00363723887137 0.0424016043665759 1.71962361626617 31.4277734955901 28.4692368745366 27.3306648188801 27.3209076356446 4.77646877941533 4.6023475788475 4.61146710359941 0.453514560637466 0.480809849318889 0.481107715437886
"14" "RGG_4" "RGG" 1 0.1 0.05 0.0991507952308114 0.0994603325610205 1.00363723887137 0.00539504761280778 1.71962361626617 31.4277734955901 29.7906251901847 26.4206349395443 26.4172336913084 1.50702254539508 1.49001339444721 1.48622398399061 0.369339657113704 0.421579664584289 0.417749271748157
"15" "RGG_4" "RGG" 1 0.1 0.2 0.0991507952308114 0.0994603325610205 1.00363723887137 0.0239485872275414 1.71962361626617 31.4277734955901 29.3833422334559 26.8111386653304 26.8020740110472 3.55876777485377 3.71065223863899 3.72009492282823 0.460472059509492 0.514371922202394 0.515642654792937
"16" "RGG_4" "RGG" 1 0.1 0.4 0.0991507952308114 0.0994603325610205 1.00363723887137 0.0547117475697753 1.71962361626617 31.4277734955901 28.5117809264821 26.1174705056456 26.096005504961 5.1522614555848 5.00114989342235 5.01104882514796 0.403838909592575 0.464494381621424 0.467137384345294
