"network_id" "kind" "rep" "noise_amplitude" "noise_cov_dist" "alpha" "alpha.out" "beta" "odsr.cov" "eigen.ratio" "R_init" "R_mean" "x_bar_mean" "x_reduced_mean" "R_sd" "x_bar_sd" "x_reduced_sd" "R_acf_1" "x_bar_acf_1" "x_reduced_acf_1"
"2" "OCN_3" "OCN" 1 0.01 0.05 0.105795667494489 0.107550690209223 1.04922893684575 0.00130112221457645 1 31.3085795964416 27.7973031321041 28.666789948548 27.1815702677091 5.2441127999703 0.496910682888682 0.710164090726664 0.394796878897419 0.392676609742825 0.486609770406195
"3" "OCN_3" "OCN" 1 0.01 0.1 0.105795667494489 0.107550690209223 1.04922893684575 0.00167194518613243 1 31.3085795964416 27.8624051758544 28.6905660883806 27.1083472086979 5.31037837212268 0.568884091209565 0.812196420671951 0.413669689661409 0.351552182232275 0.400325748701446
"4" "OCN_3" "OCN" 1 0.01 0.2 0.105795667494489 0.107550690209223 1.04922893684575 0.00266734276834628 1 31.3085795964416 27.7764687569471 28.6373941270799 27.1321069870162 5.26405003512327 0.84163463543156 1.06642636757862 0.390273339974146 0.441179802451401 0.500797722382886
"5" "OCN_3" "OCN" 1 0.0325 0.05 0.105795667494489 0.107550690209223 1.04922893684575 0.00422864719737345 1 31.3085795964416 27.6602575849947 28.0386372591293 26.3018138995601 6.17768473897909 0.928995741121651 1.42400170573556 0.37200131764763 0.457023252843453 0.495547247706821
"6" "OCN_3" "OCN" 1 0.0325 0.1 0.105795667494489 0.107550690209223 1.04922893684575 0.00543382185493041 1 31.3085795964416 27.55596865037 27.9384775771826 26.1898290992491 6.04939388009475 1.06489334711361 1.5007487801081 0.361588160711516 0.467696958640893 0.536078357207522
"7" "OCN_3" "OCN" 1 0.0325 0.2 0.105795667494489 0.107550690209223 1.04922893684575 0.00866886399712542 1 31.3085795964416 27.5927660868966 28.0302962585627 26.5320200492772 6.22062143406243 1.5770156141455 1.88530644512445 0.402035296093285 0.474567310719791 0.477145898936941
"8" "OCN_3" "OCN" 1 0.055 0.05 0.105795667494489 0.107550690209223 1.04922893684575 0.00715617218017045 1 31.3085795964416 27.389800031682 27.3939526006613 25.8977365479103 6.80064818947793 1.22857162421308 1.90290039282654 0.470418842305828 0.503441418197271 0.52198615980916
"9" "OCN_3" "OCN" 1 0.055 0.1 0.105795667494489 0.107550690209223 1.04922893684575 0.00919569852372838 1 31.3085795964416 27.5336211928073 27.2396858609117 25.8171549038173 6.77753545129481 1.29236337168557 1.8917846345123 0.359348227646733 0.351246376447312 0.445585480373322
"10" "OCN_3" "OCN" 1 0.055 0.2 0.105795667494489 0.107550690209223 1.04922893684575 0.0146703852259046 1 31.3085795964416 27.4085332734976 26.9874816384807 25.3610217030963 6.98615073040847 2.1401173820095 2.48254700788355 0.433380139764553 0.499970231652591 0.512259720063205
"11" "OCN_3" "OCN" 1 0.0775 0.05 0.105795667494489 0.107550690209223 1.04922893684575 0.0100836971629674 1 31.3085795964416 27.6898103221222 26.3920513543697 24.8457965567405 7.62289116241291 1.60011600593253 2.38685042983192 0.325385306599434 0.558367643494131 0.618239583560077
"12" "OCN_3" "OCN" 1 0.0775 0.1 0.105795667494489 0.107550690209223 1.04922893684575 0.0129575751925264 1 31.3085795964416 27.4217839786549 26.2491642708117 24.4554325063713 7.60845294692373 1.72036626085678 2.67229067760008 0.363860990817297 0.564054500763272 0.67951900755099
"13" "OCN_3" "OCN" 1 0.0775 0.2 0.105795667494489 0.107550690209223 1.04922893684575 0.0206719064546837 1 31.3085795964416 27.3496580891785 26.1423298193611 24.5554303693818 7.73891236341377 2.44990550664352 3.01341806078998 0.292469338649741 0.506467010229046 0.566427679187102
"14" "OCN_3" "OCN" 1 0.1 0.05 0.105795667494489 0.107550690209223 1.04922893684575 0.0130112221457645 1 31.3085795964416 27.3424348084669 25.4543733425672 23.6093175932087 8.4967572623768 1.595791870679 2.526392328895 0.378391177097853 0.541383168827971 0.62633384163632
"15" "OCN_3" "OCN" 1 0.1 0.1 0.105795667494489 0.107550690209223 1.04922893684575 0.0167194518613243 1 31.3085795964416 27.5321505116295 25.1988508813151 23.4966347295509 8.35969978386533 1.76239521067561 2.54532504032488 0.376090422998316 0.514342364343172 0.560925514061274
"16" "OCN_3" "OCN" 1 0.1 0.2 0.105795667494489 0.107550690209223 1.04922893684575 0.0266734276834628 1 31.3085795964416 26.8874708520824 24.854478457142 22.7277932610802 9.0505563225821 3.18997076928844 3.86207650148013 0.477106005427384 0.669939122639884 0.696296425419753
