"network_id" "kind" "rep" "noise_amplitude" "noise_cov_dist" "alpha" "alpha.out" "beta" "odsr.cov" "eigen.ratio" "R_init" "R_mean" "x_bar_mean" "x_reduced_mean" "R_sd" "x_bar_sd" "x_reduced_sd" "R_acf_1" "x_bar_acf_1" "x_reduced_acf_1"
"2" "RGG_2" "RGG" 1 0.01 0.05 0.0978241235559859 0.098488480182921 1.00371172146402 0.00059350716536473 1.57269568048737 30.4700611757722 30.0911673881665 29.8249396800974 29.784088443414 4.96833759249263 0.494950899411653 0.494280756251129 0.356073254827602 0.365454405888698 0.376670722432536
"3" "RGG_2" "RGG" 1 0.01 0.1 0.0978241235559859 0.098488480182921 1.00371172146402 0.000977761735724916 1.57269568048737 30.4700611757722 30.045668013921 29.8103698831571 29.7696805465061 4.97679734998798 0.670398421103712 0.667399652365531 0.354014433368833 0.340387606214929 0.343599633370693
"4" "RGG_2" "RGG" 1 0.01 0.2 0.0978241235559859 0.098488480182921 1.00371172146402 0.00219286997286324 1.57269568048737 30.4700611757722 29.9678376632259 29.8586505574904 29.8248557752189 4.94371421247094 1.00737692125227 1.00086806433939 0.316835226747813 0.331611522412462 0.328148259210163
"5" "RGG_2" "RGG" 1 0.0325 0.05 0.0978241235559859 0.098488480182921 1.00371172146402 0.00192889828743537 1.57269568048737 30.4700611757722 30.0227825500838 29.2412131381701 29.2051752991891 5.76459413692603 0.941299491847633 0.937252293878389 0.301571062115084 0.390717495531987 0.392043798999395
"6" "RGG_2" "RGG" 1 0.0325 0.1 0.0978241235559859 0.098488480182921 1.00371172146402 0.00317772564110598 1.57269568048737 30.4700611757722 29.9836826391019 29.0667739831784 29.0252843194783 5.77415610183112 1.17241193089099 1.16681398866814 0.357579564253394 0.417043090124095 0.428091689442301
"7" "RGG_2" "RGG" 1 0.0325 0.2 0.0978241235559859 0.098488480182921 1.00371172146402 0.00712682741180554 1.57269568048737 30.4700611757722 29.7063849821329 29.1666895811841 29.1403655274082 5.83972993911973 1.87928186230605 1.87486698288388 0.403802155159921 0.405238826424907 0.4053453026347
"8" "RGG_2" "RGG" 1 0.055 0.05 0.0978241235559859 0.098488480182921 1.00371172146402 0.00326428940950601 1.57269568048737 30.4700611757722 29.9977180455357 28.3230183920571 28.286467920572 6.56524888913892 1.2684200277626 1.26187574154065 0.389545629716744 0.429962406747284 0.432171129121392
"9" "RGG_2" "RGG" 1 0.055 0.1 0.0978241235559859 0.098488480182921 1.00371172146402 0.00537768954648704 1.57269568048737 30.4700611757722 30.06009571672 28.5027255678847 28.4706566163206 6.54193762971468 1.51687074688373 1.50549288511959 0.367287167576858 0.402751160351186 0.406001525130147
"10" "RGG_2" "RGG" 1 0.055 0.2 0.0978241235559859 0.098488480182921 1.00371172146402 0.0120607848507478 1.57269568048737 30.4700611757722 29.5851513732713 28.2154789169896 28.1869769960387 6.54958060936477 2.38082354998004 2.37506832230386 0.417232383956779 0.458476255553244 0.457379401821319
"11" "RGG_2" "RGG" 1 0.0775 0.05 0.0978241235559859 0.098488480182921 1.00371172146402 0.00459968053157665 1.57269568048737 30.4700611757722 29.9482265838208 27.5599809617386 27.5306477408705 7.20579603256524 1.4903634340847 1.47795077984167 0.330068778578535 0.458381981906949 0.458770229414493
"12" "RGG_2" "RGG" 1 0.0775 0.1 0.0978241235559859 0.098488480182921 1.00371172146402 0.0075776534518681 1.57269568048737 30.4700611757722 29.9900244590224 27.7741585172073 27.730181171435 7.30169050638249 1.86765911116017 1.84690924767809 0.343130621603509 0.430877182346212 0.430397952334631
"13" "RGG_2" "RGG" 1 0.0775 0.2 0.0978241235559859 0.098488480182921 1.00371172146402 0.0169947422896901 1.57269568048737 30.4700611757722 29.4395072430721 27.3648570204542 27.3224107544034 7.38337965348977 2.94701134503482 2.91529342535784 0.389803622419318 0.43592813302285 0.433978906242659
"14" "RGG_2" "RGG" 1 0.1 0.05 0.0978241235559859 0.098488480182921 1.00371172146402 0.0059350716536473 1.57269568048737 30.4700611757722 30.0217693319442 26.9199997972828 26.8886222987797 7.89079862771032 1.732100824921 1.71196417986937 0.314102663471102 0.544744346030927 0.538356204735976
"15" "RGG_2" "RGG" 1 0.1 0.1 0.0978241235559859 0.098488480182921 1.00371172146402 0.00977761735724917 1.57269568048737 30.4700611757722 29.7828608144951 26.7279962282871 26.7051993319874 7.85067964068193 2.17209736690724 2.154990217499 0.337039168593795 0.532870141218878 0.535419281471348
"16" "RGG_2" "RGG" 1 0.1 0.2 0.0978241235559859 0.098488480182921 1.00371172146402 0.0219286997286324 1.57269568048737 30.4700611757722 29.4370853439146 26.8488863589378 26.8147050307575 7.96864643623754 3.35428869903554 3.33917055003085 0.36951076113633 0.480039260017142 0.480595943439905
