"network_id" "kind" "rep" "noise_amplitude" "noise_cov_dist" "alpha" "alpha.out" "beta" "odsr.cov" "eigen.ratio" "R_init" "R_mean" "x_bar_mean" "x_reduced_mean" "R_sd" "x_bar_sd" "x_reduced_sd" "R_acf_1" "x_bar_acf_1" "x_reduced_acf_1"
"2" "OCN_8" "OCN" 1 0.01 0.05 0.107330792823575 0.111815274868476 1.05085848424482 0.000761854046394843 1 30.7436452986659 30.1055332587231 29.4588706870981 29.735140806503 5.7798830598093 0.498259032100137 0.625323349909218 0.319512842141149 0.460248293584608 0.480997606668994
"3" "OCN_8" "OCN" 1 0.01 0.1 0.107330792823575 0.111815274868476 1.05085848424482 0.00121491214027629 1 30.7436452986659 30.1030296926576 29.4334760125713 29.7411813593147 5.78063812144278 0.650849039126921 0.793293114476298 0.387601962438784 0.339455978302317 0.41155151092121
"4" "OCN_8" "OCN" 1 0.01 0.2 0.107330792823575 0.111815274868476 1.05085848424482 0.0025423119132922 1 30.7436452986659 30.1333542143664 29.4430245917743 29.7366289540279 5.79411992308627 0.911401575382859 1.08078947619765 0.356177205369715 0.341194663274386 0.332657868406513
"5" "OCN_8" "OCN" 1 0.0325 0.05 0.107330792823575 0.111815274868476 1.05085848424482 0.00247602565078324 1 30.7436452986659 29.970097436761 28.7806889794195 28.9842676587254 6.63969184648915 0.868123200285008 1.06438720515644 0.376915775446088 0.347494585507262 0.400661212858278
"6" "OCN_8" "OCN" 1 0.0325 0.1 0.107330792823575 0.111815274868476 1.05085848424482 0.00394846445589795 1 30.7436452986659 30.0620619098452 28.6903899682024 28.9620695090515 6.60505314439675 1.16999379700342 1.42038438146909 0.374315835717747 0.442568530933215 0.473631184795837
"7" "OCN_8" "OCN" 1 0.0325 0.2 0.107330792823575 0.111815274868476 1.05085848424482 0.00826251371819964 1 30.7436452986659 29.7355182189683 28.772909074828 29.0620102489879 6.72025042128233 1.61079068970372 1.96892369748211 0.427263399029036 0.458841875374812 0.455676459894361
"8" "OCN_8" "OCN" 1 0.055 0.05 0.107330792823575 0.111815274868476 1.05085848424482 0.00419019725517164 1 30.7436452986659 29.9509921000347 27.7163683596862 28.0970633113522 7.45589827381419 1.19905512732681 1.44830435814833 0.418361934614823 0.509955835274238 0.477155173273653
"9" "OCN_8" "OCN" 1 0.055 0.1 0.107330792823575 0.111815274868476 1.05085848424482 0.00668201677151961 1 30.7436452986659 29.9239699646253 27.8774772803728 28.3862544720622 7.4660115797794 1.58292643114677 1.93702134346151 0.449965716819855 0.481503697267867 0.496460511376477
"10" "OCN_8" "OCN" 1 0.055 0.2 0.107330792823575 0.111815274868476 1.05085848424482 0.0139827155231071 1 30.7436452986659 30.0212454970654 27.6664271460436 28.004020957154 7.56505324308387 2.26034526478843 2.64044042245394 0.430009537715833 0.440547045838245 0.437030981984222
"11" "OCN_8" "OCN" 1 0.0775 0.05 0.107330792823575 0.111815274868476 1.05085848424482 0.00590436885956003 1 30.7436452986659 29.8073564357368 26.8475926153358 27.2804243653833 8.2152498938382 1.39291429497468 1.67042497166361 0.391365655539454 0.495541160523411 0.487427638618144
"12" "OCN_8" "OCN" 1 0.0775 0.1 0.107330792823575 0.111815274868476 1.05085848424482 0.00941556908714127 1 30.7436452986659 29.9283241844923 26.9004736228717 27.1810307102536 8.36695165200881 1.89983245125287 2.17930390590691 0.350449276471953 0.501322456099366 0.441735570678159
"13" "OCN_8" "OCN" 1 0.0775 0.2 0.107330792823575 0.111815274868476 1.05085848424482 0.0197029173280145 1 30.7436452986659 29.328301865126 26.8162588704813 27.0847646639692 8.30749915135907 2.68119188515178 3.16398705764527 0.453440393509793 0.508666366421448 0.493452587059036
"14" "OCN_8" "OCN" 1 0.1 0.05 0.107330792823575 0.111815274868476 1.05085848424482 0.00761854046394843 1 30.7436452986659 30.0426566072588 26.2552290962305 26.4662143600324 8.76190496600152 1.83071252635503 2.16576819972939 0.38975738261768 0.588626586072611 0.599349839600272
"15" "OCN_8" "OCN" 1 0.1 0.1 0.107330792823575 0.111815274868476 1.05085848424482 0.0121491214027629 1 30.7436452986659 29.8127377151274 25.9305869750365 26.2080868327951 9.00103401305211 2.0264014621084 2.68784928074962 0.418723576735599 0.551705596023782 0.617262734832484
"16" "OCN_8" "OCN" 1 0.1 0.2 0.107330792823575 0.111815274868476 1.05085848424482 0.025423119132922 1 30.7436452986659 29.3289271843489 25.5434159539743 25.6695111162883 9.08047258061691 3.04801369910555 3.78640169409793 0.481086069476086 0.549795600014538 0.573691125637927
