"network_id" "kind" "rep" "noise_amplitude" "noise_cov_dist" "alpha" "alpha.out" "beta" "odsr.cov" "eigen.ratio" "R_init" "R_mean" "x_bar_mean" "x_reduced_mean" "R_sd" "x_bar_sd" "x_reduced_sd" "R_acf_1" "x_bar_acf_1" "x_reduced_acf_1"
"2" "OCN_4" "OCN" 1 0.01 0.05 0.106153233805993 0.118072663965077 1.06003172063509 0.00128383251732108 1 30.9941035719313 29.4283213261023 29.2209446669985 28.8186480329025 0.779258064764355 0.533982633269082 0.778106163467493 0.423988077029172 0.404398637082714 0.425568208535144
"3" "OCN_4" "OCN" 1 0.01 0.2 0.106153233805993 0.118072663965077 1.06003172063509 0.00413925820626447 1 30.9941035719313 29.166835030889 29.1572706981461 28.527142971005 1.35038734236359 0.92905589186902 1.42392627676259 0.369027928776814 0.395939108628704 0.468406602752716
"4" "OCN_4" "OCN" 1 0.01 0.4 0.106153233805993 0.118072663965077 1.06003172063509 0.00650321033087156 1 30.9941035719313 29.1959072787416 29.2527885596916 28.757827368054 1.62329462847654 1.47669588828438 1.82426655999405 0.359992278121518 0.427923764571382 0.441965980539755
"5" "OCN_4" "OCN" 1 0.0325 0.05 0.106153233805993 0.118072663965077 1.06003172063509 0.00417245568129352 1 30.9941035719313 29.1906354379225 28.4517114137321 27.8883135198949 1.40236444764184 0.892692424567985 1.4216648288192 0.424502443474477 0.423638183753482 0.496992337832229
"6" "OCN_4" "OCN" 1 0.0325 0.2 0.106153233805993 0.118072663965077 1.06003172063509 0.0134525891703595 1 30.9941035719313 29.1540334764714 28.6390741916885 28.162204550958 2.48018579262669 1.79747925712792 2.48922976898021 0.392985529711507 0.479038236870284 0.373659323347428
"7" "OCN_4" "OCN" 1 0.0325 0.4 0.106153233805993 0.118072663965077 1.06003172063509 0.0211354335753326 1 30.9941035719313 28.6078960255751 28.6361308515248 28.1543687609557 3.18018393300517 2.5001324491245 3.15114735340535 0.368705454604437 0.435525379075285 0.469997154928387
"8" "OCN_4" "OCN" 1 0.055 0.05 0.106153233805993 0.118072663965077 1.06003172063509 0.00706107884526596 1 30.9941035719313 29.2555185644157 27.6402768235164 26.917527301044 1.7398471014143 1.2753475650237 2.02123301281183 0.358423430437357 0.495039651991324 0.536940036757765
"9" "OCN_4" "OCN" 1 0.055 0.2 0.106153233805993 0.118072663965077 1.06003172063509 0.0227659201344546 1 30.9941035719313 28.5576454338646 27.4085432702512 26.4324173253996 3.21997910702657 2.25376713756684 3.49778854627079 0.396900272145438 0.504221812736074 0.589591786331042
"10" "OCN_4" "OCN" 1 0.055 0.4 0.106153233805993 0.118072663965077 1.06003172063509 0.0357676568197936 1 30.9941035719313 28.4602612901908 27.8159965112241 27.0693952872034 4.0250446914431 3.44730655903698 4.63369081164184 0.390556745054862 0.484994956299112 0.592278843777659
"11" "OCN_4" "OCN" 1 0.0775 0.05 0.106153233805993 0.118072663965077 1.06003172063509 0.0099497020092384 1 30.9941035719313 28.7190986241755 26.8932862742646 25.8834052473892 2.14023061426101 1.60007089670428 2.28608056106248 0.379296479271478 0.502741572702578 0.578088811273906
"12" "OCN_4" "OCN" 1 0.0775 0.2 0.106153233805993 0.118072663965077 1.06003172063509 0.0320792510985497 1 30.9941035719313 28.1716745618797 26.7466630309656 25.3911544400575 4.03664445511029 2.74803105481592 4.35367395122734 0.474746013189426 0.494313365124437 0.590520318555319
"13" "OCN_4" "OCN" 1 0.0775 0.4 0.106153233805993 0.118072663965077 1.06003172063509 0.0503998800642546 1 30.9941035719313 27.7221662154154 26.8932832838023 26.2610564710312 5.00418908444392 3.92272774407926 4.81054301569838 0.366489892340146 0.483060509274621 0.559971142740055
"14" "OCN_4" "OCN" 1 0.1 0.05 0.106153233805993 0.118072663965077 1.06003172063509 0.0128383251732108 1 30.9941035719313 29.2755635634331 25.5551326839887 24.4152655475337 2.32595843561065 1.79769233931219 2.76598542718483 0.349565613541104 0.551889842856096 0.641470387643034
"15" "OCN_4" "OCN" 1 0.1 0.2 0.106153233805993 0.118072663965077 1.06003172063509 0.0413925820626447 1 30.9941035719313 27.8254284167403 25.2569138098481 24.6473598365073 4.67393040266254 3.00498938162402 4.58717134427153 0.471637612505371 0.511051453442483 0.5878594327048
"16" "OCN_4" "OCN" 1 0.1 0.4 0.106153233805993 0.118072663965077 1.06003172063509 0.0650321033087156 1 30.9941035719313 27.0501734158462 24.9205250954825 23.1774181054685 5.83469591012516 4.51038431315856 6.68918717470522 0.462172542082525 0.543552713598947 0.684326791487206
"17" "OCN_4" "OCN" 2 0.01 0.05 0.106153233805993 0.118072663965077 1.06003172063509 0.00128383251732108 1 30.7288813853913 29.2314760174217 29.3144908211848 28.7958812825393 0.750449075617631 0.572548584473892 0.867863210590403 0.405480950213605 0.415052229022765 0.52662142894258
"18" "OCN_4" "OCN" 2 0.01 0.2 0.106153233805993 0.118072663965077 1.06003172063509 0.00413925820626447 1 30.7288813853913 29.308059374032 29.2155650395996 28.7755174922528 1.41976688085389 0.901729434150633 1.41864154884467 0.408062168944773 0.388849080041526 0.504883813820125
"19" "OCN_4" "OCN" 2 0.01 0.4 0.106153233805993 0.118072663965077 1.06003172063509 0.00650321033087156 1 30.7288813853913 29.0367595577178 29.3701780274508 28.8210266040573 1.70405128289768 1.45179944881578 1.79002441339263 0.415402394790586 0.426795172982797 0.472914476119057
"20" "OCN_4" "OCN" 2 0.0325 0.05 0.106153233805993 0.118072663965077 1.06003172063509 0.00417245568129352 1 30.7288813853913 29.3859749743328 28.6037274734063 28.0836763690477 1.3659079030505 0.96961764975698 1.4922929472935 0.329082076182971 0.449119414504009 0.507820474877443
"21" "OCN_4" "OCN" 2 0.0325 0.2 0.106153233805993 0.118072663965077 1.06003172063509 0.0134525891703595 1 30.7288813853913 28.995754959753 28.5751913050666 27.5641594604013 2.41641386792137 1.85826611233276 2.80198129511099 0.378871829270072 0.48952040938802 0.567179415633442
"22" "OCN_4" "OCN" 2 0.0325 0.4 0.106153233805993 0.118072663965077 1.06003172063509 0.0211354335753326 1 30.7288813853913 28.8895170790575 28.3804591818587 27.7590555175586 3.27528218755316 2.48664868404705 3.05144056927881 0.452341039159763 0.385876559402986 0.420252169638511
"23" "OCN_4" "OCN" 2 0.055 0.05 0.106153233805993 0.118072663965077 1.06003172063509 0.00706107884526596 1 30.7288813853913 29.2456909690058 27.8055130997718 27.1124618542882 1.78397635054972 1.21459714479115 1.8320578777477 0.390271890311909 0.494451921586279 0.560080551515811
